TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
TIMESTAMP	RECORD	VWC_1_Avg	VWC_2_Avg	VWC_3_Avg	VWC_4_Avg	VWC_5_Avg	T_1_Avg	T_2_Avg	T_3_Avg	T_4_Avg	T_5_Avg	Tension_1_Avg	Temp_1_Avg	Tension_2_Avg	Temp_2_Avg	Tension_3_Avg	Temp_3_Avg	Tension_4_Avg	Temp_4_Avg	BattV_Min
TS	RN	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	Deg C	Deg C	Deg C	Deg C	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	Volts
		Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Min
7/13/2016 21:30	4815	0.084	0.08	0.059	0.05	0.053	22.57	22.78	16.12	15.04	14.43	-56.45	23.76	-374	21	-550.3	15.8	-405	15.2	12.71
7/13/2016 21:45	4816	0.084	0.08	0.059	0.05	0.053	22	22.56	16.17	15.04	14.43	-56.67	23.15	-372.4	21	-551.4	15.89	-405.8	15.2	12.72
7/13/2016 22:00	4817	0.084	0.08	0.059	0.049	0.053	21.48	22.33	16.22	15.04	14.42	-56.89	22.63	-372.4	20.98	-552.3	15.9	-406.2	15.2	12.71
7/13/2016 22:15	4818	0.083	0.079	0.059	0.049	0.053	20.98	22.11	16.27	15.03	14.41	-57.04	22.13	-372.7	20.9	-553.3	15.9	-407.6	15.2	12.7
7/13/2016 22:30	4819	0.082	0.079	0.059	0.049	0.053	20.52	21.87	16.33	15.05	14.42	-57.2	21.69	-371.9	20.85	-552.1	15.9	-407.4	15.2	12.69
7/13/2016 22:45	4820	0.082	0.079	0.059	0.049	0.053	20.09	21.64	16.37	15.04	14.42	-57.43	21.25	-373.4	20.78	-552.9	15.97	-408.4	15.2	12.68
7/13/2016 23:00	4821	0.082	0.078	0.059	0.049	0.053	19.68	21.4	16.41	15.04	14.42	-57.56	20.83	-373.9	20.69	-553.2	16	-408.6	15.2	12.69
7/13/2016 23:15	4822	0.082	0.079	0.059	0.049	0.053	19.29	21.16	16.47	15.03	14.41	-57.69	20.44	-374.4	20.6	-554.6	16	-409.5	15.2	12.68
7/13/2016 23:30	4823	0.082	0.079	0.059	0.049	0.053	18.92	20.94	16.5	15.04	14.41	-57.87	20.06	-375.5	20.51	-554.6	16	-409.2	15.2	12.67
7/13/2016 23:45	4824	0.081	0.079	0.059	0.049	0.053	18.56	20.7	16.53	15.03	14.41	-58.07	19.71	-375.7	20.39	-554.1	16.05	-409.8	15.2	12.67
7/14/2016 0:00	4825	0.081	0.079	0.059	0.049	0.053	18.24	20.49	16.58	15.03	14.4	-58.16	19.3	-376.2	20.28	-554.7	16.1	-409.6	15.2	12.68
7/14/2016 0:15	4826	0.081	0.079	0.059	0.049	0.053	17.95	20.26	16.61	15.04	14.41	-58.31	18.98	-377	20.17	-555.8	16.1	-409.2	15.2	12.66
7/14/2016 0:30	4827	0.08	0.079	0.059	0.049	0.053	17.67	20.05	16.65	15.04	14.4	-58.51	18.69	-377.2	20.05	-556.3	16.1	-409.6	15.2	12.65
7/14/2016 0:45	4828	0.08	0.078	0.059	0.049	0.053	17.42	19.82	16.68	15.03	14.41	-58.65	18.42	-378.1	19.93	-556.3	16.16	-408.8	15.2	12.65
7/14/2016 1:00	4829	0.081	0.078	0.059	0.049	0.053	17.2	19.63	16.71	15.04	14.41	-58.73	18.17	-379.5	19.82	-554.6	16.2	-409.5	15.2	12.65
7/14/2016 1:15	4830	0.08	0.078	0.059	0.049	0.053	16.98	19.44	16.74	15.05	14.4	-59.11	17.93	-380.1	19.69	-555.7	16.2	-409.5	15.2	12.64
7/14/2016 1:30	4831	0.08	0.078	0.059	0.049	0.053	16.79	19.25	16.76	15.04	14.4	-61.33	17.73	-381.2	19.55	-557.2	16.2	-408.4	15.2	12.65
7/14/2016 1:45	4832	0.08	0.078	0.059	0.049	0.053	16.58	19.06	16.79	15.06	14.4	-62.86	17.51	-382.9	19.37	-556.9	16.23	-408.8	15.2	12.64
7/14/2016 2:00	4833	0.079	0.078	0.059	0.049	0.053	16.39	18.88	16.81	15.06	14.39	-63.33	17.32	-384.2	19.26	-557.7	16.3	-408.3	15.2	12.64
7/14/2016 2:15	4834	0.079	0.078	0.059	0.049	0.053	16.2	18.72	16.83	15.06	14.4	-63.55	17.12	-385	19.15	-556.2	16.3	-409	15.2	12.64
7/14/2016 2:30	4835	0.079	0.077	0.059	0.049	0.053	16.03	18.56	16.84	15.06	14.4	-63.72	16.94	-386.7	19.03	-556.3	16.3	-407.9	15.2	12.64
7/14/2016 2:45	4836	0.079	0.077	0.059	0.049	0.053	15.86	18.39	16.86	15.06	14.4	-63.95	16.75	-388.1	18.91	-557	16.3	-406.5	15.2	12.65
7/14/2016 3:00	4837	0.079	0.077	0.059	0.049	0.053	15.69	18.24	16.86	15.06	14.4	-64.2	16.59	-389.7	18.79	-557.9	16.36	-405.9	15.2	12.64
7/14/2016 3:15	4838	0.079	0.077	0.059	0.049	0.053	15.55	18.1	16.87	15.07	14.4	-64.1	16.43	-392	18.67	-557.3	16.4	-406.2	15.2	12.64
7/14/2016 3:30	4839	0.079	0.077	0.059	0.049	0.053	15.42	17.95	16.88	15.07	14.4	-64.57	16.28	-393.6	18.57	-558	16.4	-405.7	15.2	12.64
7/14/2016 3:45	4840	0.079	0.077	0.059	0.049	0.053	15.29	17.8	16.88	15.08	14.39	-64.8	16.16	-394.1	18.47	-557.3	16.4	-404.9	15.2	12.65
7/14/2016 4:00	4841	0.079	0.077	0.059	0.049	0.053	15.14	17.67	16.88	15.09	14.4	-65.09	16.03	-395	18.37	-557.7	16.4	-402.9	15.2	12.65
7/14/2016 4:15	4842	0.079	0.077	0.059	0.049	0.053	14.99	17.54	16.89	15.09	14.4	-65.25	15.87	-395.1	18.25	-558.8	16.4	-401.3	15.2	12.64
7/14/2016 4:30	4843	0.079	0.077	0.059	0.049	0.053	14.84	17.41	16.89	15.1	14.4	-65.47	15.74	-396.1	18.15	-558.5	16.4	-401	15.2	12.64
7/14/2016 4:45	4844	0.079	0.077	0.059	0.049	0.053	14.68	17.28	16.88	15.1	14.38	-65.67	15.57	-397.1	18.06	-558.5	16.43	-399.9	15.2	12.65
7/14/2016 5:00	4845	0.078	0.077	0.059	0.049	0.053	14.52	17.16	16.88	15.11	14.39	-65.97	15.43	-397.2	17.97	-559.6	16.5	-399.4	15.2	12.63
7/14/2016 5:15	4846	0.078	0.077	0.059	0.049	0.053	14.37	17.03	16.87	15.11	14.39	-66.13	15.27	-397.7	17.87	-560.2	16.5	-397.4	15.22	12.64
7/14/2016 5:30	4847	0.077	0.077	0.059	0.049	0.053	14.21	16.91	16.87	15.12	14.39	-66.33	15.13	-398.4	17.77	-559.3	16.5	-397.2	15.29	12.65
7/14/2016 5:45	4848	0.077	0.077	0.059	0.049	0.053	14.06	16.79	16.87	15.14	14.39	-66.55	14.97	-398.9	17.68	-559.1	16.5	-396.4	15.3	12.64
7/14/2016 6:00	4849	0.077	0.077	0.059	0.049	0.053	13.91	16.67	16.86	15.13	14.39	-66.81	14.83	-399.7	17.59	-559.4	16.5	-395.9	15.3	12.64
7/14/2016 6:15	4850	0.077	0.077	0.059	0.049	0.053	13.76	16.55	16.84	15.13	14.39	-66.99	14.68	-400.3	17.49	-559.7	16.5	-395.4	15.3	12.64
7/14/2016 6:30	4851	0.077	0.077	0.059	0.049	0.053	13.63	16.43	16.83	15.14	14.39	-67.13	14.55	-400.9	17.4	-559.9	16.5	-395.2	15.3	12.65
7/14/2016 6:45	4852	0.077	0.077	0.059	0.049	0.053	13.53	16.31	16.82	15.14	14.39	-67.38	14.43	-401.2	17.31	-560.1	16.5	-394.2	15.3	12.63
7/14/2016 7:00	4853	0.077	0.077	0.059	0.049	0.053	13.45	16.19	16.81	15.16	14.39	-67.54	14.33	-402.8	17.23	-560.4	16.5	-393.2	15.3	12.64
7/14/2016 7:15	4854	0.077	0.077	0.059	0.049	0.053	13.38	16.09	16.8	15.16	14.39	-67.76	14.25	-403.8	17.13	-560.1	16.5	-392.8	15.3	12.62
7/14/2016 7:30	4855	0.077	0.077	0.059	0.049	0.053	13.33	15.99	16.79	15.16	14.4	-67.6	14.18	-404.6	17.05	-560.6	16.5	-392.8	15.3	12.63
7/14/2016 7:45	4856	0.078	0.077	0.059	0.049	0.053	13.29	15.9	16.77	15.17	14.4	-68.12	14.1	-404.8	16.97	-560.6	16.5	-392.1	15.3	12.63
7/14/2016 8:00	4857	0.078	0.077	0.059	0.049	0.053	13.27	15.79	16.75	15.19	14.39	-68.34	14.1	-405.8	16.89	-560.6	16.5	-391.9	15.3	12.62
7/14/2016 8:15	4858	0.078	0.077	0.059	0.049	0.053	13.32	15.7	16.74	15.18	14.39	-68.5	14.1	-406.8	16.8	-561	16.5	-391.6	15.3	12.63
7/14/2016 8:30	4859	0.077	0.077	0.059	0.049	0.053	13.43	15.62	16.72	15.19	14.39	-68.67	14.1	-408.1	16.71	-561.7	16.5	-391.1	15.3	12.64
7/14/2016 8:45	4860	0.077	0.077	0.059	0.049	0.053	13.56	15.56	16.71	15.19	14.39	-68.91	14.18	-408.2	16.64	-561.6	16.5	-391.4	15.3	12.63
7/14/2016 9:00	4861	0.077	0.077	0.059	0.049	0.053	13.71	15.51	16.69	15.19	14.4	-69.09	14.27	-409.6	16.58	-561.4	16.5	-391.1	15.3	12.62
7/14/2016 9:15	4862	0.077	0.076	0.059	0.049	0.053	13.9	15.46	16.67	15.19	14.39	-69.27	14.41	-411.5	16.5	-561.5	16.5	-390.7	15.3	12.65
7/14/2016 9:30	4863	0.077	0.076	0.059	0.049	0.053	14.07	15.43	16.65	15.19	14.39	-69.48	14.55	-411.4	16.43	-563.3	16.5	-390.7	15.3	12.64
7/14/2016 9:45	4864	0.077	0.076	0.059	0.049	0.053	14.19	15.41	16.63	15.2	14.4	-69.67	14.66	-412.1	16.4	-561.1	16.5	-390.6	15.3	12.64
7/14/2016 10:00	4865	0.077	0.076	0.059	0.049	0.053	14.29	15.4	16.61	15.21	14.4	-69.95	14.76	-413	16.3	-563.2	16.5	-390.4	15.3	12.64
7/14/2016 10:15	4866	0.077	0.076	0.059	0.049	0.053	14.39	15.4	16.59	15.22	14.4	-70.21	14.85	-413.3	16.3	-562.7	16.5	-390.8	15.3	12.63
7/14/2016 10:30	4867	0.077	0.076	0.059	0.049	0.053	14.48	15.41	16.57	15.21	14.4	-70.42	14.93	-413.3	16.21	-563.4	16.5	-391.1	15.3	12.63
7/14/2016 10:45	4868	0.077	0.076	0.059	0.049	0.053	14.58	15.43	16.55	15.22	14.4	-70.73	15.01	-413.6	16.2	-563	16.47	-391.3	15.3	12.65
7/14/2016 11:00	4869	0.077	0.076	0.059	0.049	0.053	14.69	15.43	16.52	15.22	14.4	-70.98	15.11	-413.9	16.2	-563.3	16.4	-391.9	15.3	12.65
7/14/2016 11:15	4870	0.077	0.076	0.059	0.049	0.053	14.81	15.45	16.5	15.22	14.4	-71.23	15.21	-414.2	16.13	-563.9	16.4	-392.2	15.3	12.65
7/14/2016 11:30	4871	0.077	0.076	0.059	0.049	0.053	14.94	15.45	16.48	15.23	14.4	-71.55	15.32	-414.3	16.1	-563.8	16.4	-392.6	15.3	12.64
7/14/2016 11:45	4872	0.077	0.076	0.059	0.049	0.053	15.1	15.48	16.46	15.23	14.41	-71.36	15.45	-414.8	16.1	-564.3	16.4	-393.5	15.3	12.64
7/14/2016 12:00	4873	0.077	0.076	0.059	0.049	0.053	15.27	15.5	16.44	15.23	14.41	-71.99	15.58	-415.2	16.1	-564.7	16.4	-394.3	15.3	12.65
7/14/2016 12:15	4874	0.077	0.076	0.059	0.049	0.053	15.47	15.54	16.41	15.24	14.41	-72.22	15.75	-413.6	16.1	-565.3	16.4	-395.7	15.3	12.64
7/14/2016 12:30	4875	0.077	0.076	0.059	0.049	0.053	15.76	15.58	16.39	15.24	14.41	-72.44	15.91	-414.1	16.1	-565.5	16.4	-396.1	15.3	12.64
7/14/2016 12:45	4876	0.077	0.076	0.059	0.049	0.053	16.08	15.62	16.38	15.24	14.41	-72.65	16.11	-414.3	16.1	-566	16.4	-399.2	15.3	12.63
7/14/2016 13:00	4877	0.077	0.076	0.059	0.049	0.053	16.71	15.68	16.35	15.24	14.41	-72.77	16.39	-413.5	16.1	-566.6	16.4	-401.8	15.3	12.63
7/14/2016 13:15	4878	0.077	0.076	0.059	0.049	0.053	18.21	15.76	16.33	15.25	14.42	-72.87	16.99	-412.8	16.1	-567.5	16.39	-403.1	15.3	12.64
7/14/2016 13:30	4879	0.079	0.076	0.059	0.049	0.053	19.79	15.88	16.31	15.24	14.42	-70.73	17.87	-413.2	16.1	-568.4	16.31	-404.9	15.3	12.64
7/14/2016 13:45	4880	0.079	0.076	0.059	0.049	0.053	21.83	16.09	16.29	15.24	14.41	-67.53	18.83	-410.8	16.13	-569.9	16.3	-407.6	15.31	12.64
7/14/2016 14:00	4881	0.08	0.076	0.059	0.049	0.053	23.72	16.39	16.27	15.24	14.42	-67.57	20.07	-410.4	16.21	-570.7	16.3	-408.3	15.31	12.65
7/14/2016 14:15	4882	0.081	0.076	0.059	0.049	0.053	25.41	16.79	16.25	15.24	14.42	-67.5	21.4	-407.9	16.33	-570.2	16.3	-409.5	15.35	12.65
7/14/2016 14:30	4883	0.082	0.076	0.059	0.049	0.053	26.93	17.28	16.23	15.24	14.42	-67.45	22.76	-405.8	16.47	-571.4	16.3	-409.3	15.37	12.64
7/14/2016 14:45	4884	0.082	0.076	0.059	0.049	0.053	28.25	17.83	16.22	15.25	14.42	-67.43	24.13	-402.9	16.67	-573.1	16.3	-410.2	15.4	12.68
7/14/2016 15:00	4885	0.083	0.076	0.058	0.049	0.053	29.46	18.42	16.2	15.25	14.42	-67.45	25.35	-400.7	16.89	-573.2	16.3	-410.7	15.4	12.67
7/14/2016 15:15	4886	0.084	0.077	0.059	0.049	0.053	30.51	19.04	16.18	15.25	14.42	-67.5	26.53	-399	17.15	-575.5	16.3	-412	15.4	12.68
7/14/2016 15:30	4887	0.084	0.077	0.059	0.049	0.053	31.47	19.65	16.17	15.25	14.42	-67.63	27.61	-397.1	17.43	-576	16.23	-412.5	15.4	12.69
7/14/2016 15:45	4888	0.085	0.077	0.059	0.049	0.053	32.34	20.29	16.15	15.24	14.42	-67.81	28.65	-395.2	17.74	-577.1	16.2	-413.7	15.4	12.71
7/14/2016 16:00	4889	0.085	0.077	0.058	0.049	0.053	33.11	20.91	16.15	15.24	14.42	-68.02	29.61	-392.1	18.05	-581	16.2	-414.2	15.4	12.72
7/14/2016 16:15	4890	0.085	0.077	0.059	0.049	0.053	33.81	21.5	16.14	15.24	14.42	-68.25	30.51	-386.8	18.38	-581.9	16.2	-414.8	15.4	12.71
7/14/2016 16:30	4891	0.086	0.078	0.059	0.049	0.053	34.38	22.08	16.14	15.24	14.42	-68.43	31.35	-382.6	18.73	-585	16.2	-417.1	15.4	12.71
7/14/2016 16:45	4892	0.086	0.078	0.059	0.049	0.053	34.35	22.64	16.13	15.24	14.42	-68.69	31.95	-379.4	19.08	-585.8	16.2	-418.3	15.4	12.71
7/14/2016 17:00	4893	0.086	0.078	0.059	0.049	0.053	33.87	23.15	16.14	15.24	14.43	-69.11	32.43	-376.8	19.45	-586.5	16.2	-420.3	15.4	12.71
7/14/2016 17:15	4894	0.086	0.079	0.059	0.049	0.053	33.65	23.6	16.14	15.23	14.42	-69.56	32.53	-373.9	19.82	-588.9	16.2	-422.5	15.4	12.71
7/14/2016 17:30	4895	0.085	0.079	0.059	0.049	0.053	33.79	23.98	16.16	15.23	14.42	-69.97	32.83	-369.3	20.13	-590.7	16.2	-423.4	15.4	12.71
7/14/2016 17:45	4896	0.085	0.079	0.059	0.049	0.053	33.2	24.31	16.17	15.23	14.42	-70.38	32.81	-363.1	20.41	-592.1	16.2	-426	15.4	12.72
7/14/2016 18:00	4897	0.085	0.079	0.059	0.049	0.053	32.29	24.57	16.18	15.23	14.43	-70.94	32.56	-360.2	20.68	-593.5	16.2	-428.1	15.39	12.71
7/14/2016 18:15	4898	0.084	0.078	0.059	0.049	0.053	32.12	24.79	16.21	15.24	14.43	-71.31	32.76	-358.5	20.92	-594.9	16.2	-428.6	15.39	12.71
7/14/2016 18:30	4899	0.084	0.078	0.059	0.049	0.053	32.7	24.99	16.24	15.22	14.43	-71.73	33.34	-356.2	21.14	-597.4	16.2	-430.6	15.39	12.71
7/14/2016 18:45	4900	0.084	0.078	0.059	0.049	0.053	32.9	25.2	16.27	15.23	14.42	-72.03	33.53	-351.8	21.35	-597.1	16.2	-431.4	15.33	12.71
7/14/2016 19:00	4901	0.084	0.078	0.059	0.049	0.053	32.16	25.39	16.3	15.22	14.43	-72.81	33.05	-349.1	21.54	-599	16.2	-431.6	15.31	12.71
7/14/2016 19:15	4902	0.084	0.078	0.059	0.049	0.053	31.29	25.5	16.35	15.21	14.42	-73.62	32.3	-345.7	21.71	-599	16.2	-432.4	15.3	12.72
7/14/2016 19:30	4903	0.083	0.078	0.059	0.049	0.053	30.68	25.56	16.38	15.21	14.42	-74.39	31.71	-343.6	21.86	-598.8	16.2	-433.4	15.3	12.71
7/14/2016 19:45	4904	0.083	0.078	0.059	0.049	0.053	29.97	25.59	16.43	15.21	14.42	-75.09	31.13	-342.4	22.01	-599.2	16.2	-433.9	15.3	12.71
7/14/2016 20:00	4905	0.082	0.078	0.059	0.049	0.053	29.17	25.56	16.47	15.21	14.43	-75.92	30.33	-341.2	22.14	-600.1	16.2	-434.7	15.3	12.7
7/14/2016 20:15	4906	0.082	0.078	0.059	0.049	0.053	28.39	25.5	16.52	15.21	14.42	-76.76	29.52	-339.9	22.24	-600.7	16.2	-435.7	15.3	12.69
7/14/2016 20:30	4907	0.082	0.078	0.059	0.049	0.053	27.7	25.4	16.57	15.21	14.42	-77.54	28.79	-338.3	22.33	-599.9	16.2	-437.2	15.3	12.67
7/14/2016 20:45	4908	0.081	0.079	0.059	0.049	0.053	27.03	25.26	16.63	15.2	14.42	-78.41	28.11	-337.7	22.4	-601.1	16.23	-438.1	15.3	12.67
7/14/2016 21:00	4909	0.08	0.079	0.059	0.049	0.053	26.38	25.09	16.68	15.2	14.42	-79.15	27.44	-335.6	22.46	-600.8	16.3	-438.9	15.3	12.69
7/14/2016 21:15	4910	0.08	0.078	0.059	0.049	0.053	25.76	24.91	16.74	15.2	14.43	-79.77	26.85	-333.8	22.5	-601.5	16.3	-440	15.3	12.67
7/14/2016 21:30	4911	0.079	0.078	0.059	0.049	0.053	25.16	24.71	16.79	15.21	14.42	-80.6	26.24	-333	22.5	-601	16.3	-441.8	15.3	12.65
7/14/2016 21:45	4912	0.079	0.078	0.059	0.049	0.053	24.57	24.49	16.84	15.2	14.42	-81.3	25.62	-332.5	22.5	-602	16.3	-443.5	15.3	12.65
7/14/2016 22:00	4913	0.078	0.078	0.059	0.049	0.053	24.03	24.26	16.9	15.2	14.42	-82	25.11	-332.7	22.45	-601.8	16.39	-444.9	15.3	12.64
7/14/2016 22:15	4914	0.079	0.078	0.059	0.049	0.053	23.54	24.04	16.95	15.2	14.41	-82.5	24.63	-332.8	22.4	-601.7	16.4	-445.4	15.3	12.64
7/14/2016 22:30	4915	0.078	0.078	0.058	0.049	0.053	23.07	23.8	17.01	15.21	14.42	-83.2	24.17	-333.2	22.35	-602.2	16.4	-448.2	15.3	12.65
7/14/2016 22:45	4916	0.078	0.078	0.058	0.049	0.053	22.63	23.57	17.06	15.2	14.42	-83.8	23.72	-333	22.29	-602.3	16.4	-447.9	15.3	12.65
7/14/2016 23:00	4917	0.077	0.078	0.058	0.049	0.053	22.22	23.33	17.11	15.21	14.42	-84.4	23.25	-334.3	22.2	-602.8	16.49	-449.8	15.3	12.66
7/14/2016 23:15	4918	0.077	0.077	0.058	0.049	0.053	21.84	23.09	17.16	15.21	14.42	-84.8	22.84	-336.2	22.11	-603	16.5	-449.8	15.3	12.64
7/14/2016 23:30	4919	0.077	0.077	0.058	0.049	0.053	21.47	22.86	17.21	15.21	14.42	-85.1	22.47	-336.3	22.01	-602.5	16.5	-450.5	15.3	12.63
7/14/2016 23:45	4920	0.077	0.076	0.058	0.049	0.053	21.13	22.64	17.25	15.21	14.42	-85.6	22.13	-338.1	21.91	-602.7	16.55	-450.3	15.3	12.63
7/15/2016 0:00	4921	0.077	0.077	0.058	0.049	0.053	20.81	22.42	17.28	15.21	14.43	-86	21.8	-339	21.81	-602.1	16.6	-450.9	15.3	12.63
7/15/2016 0:15	4922	0.076	0.077	0.058	0.049	0.053	20.5	22.19	17.33	15.21	14.42	-86.2	21.5	-339.6	21.69	-603.3	16.6	-450.2	15.3	12.62
7/15/2016 0:30	4923	0.076	0.077	0.058	0.049	0.053	20.19	21.97	17.38	15.22	14.41	-86.4	21.19	-340.2	21.58	-602.5	16.6	-450.2	15.3	12.61
7/15/2016 0:45	4924	0.076	0.077	0.058	0.049	0.053	19.9	21.76	17.41	15.22	14.42	-86.7	20.9	-340.4	21.47	-603.2	16.69	-450	15.3	12.6
7/15/2016 1:00	4925	0.075	0.077	0.058	0.049	0.053	19.62	21.56	17.45	15.24	14.41	-87.1	20.61	-341.4	21.35	-602.5	16.7	-449.4	15.3	12.61
7/15/2016 1:15	4926	0.075	0.077	0.059	0.049	0.053	19.35	21.35	17.47	15.23	14.41	-87.4	20.33	-341.6	21.24	-603	16.7	-450	15.3	12.6
7/15/2016 1:30	4927	0.075	0.077	0.059	0.049	0.053	19.1	21.17	17.51	15.24	14.41	-87.7	20.08	-342.2	21.12	-602.4	16.74	-449.6	15.3	12.59
7/15/2016 1:45	4928	0.075	0.077	0.059	0.049	0.053	18.87	20.97	17.52	15.25	14.42	-87.8	19.84	-342.6	21	-602.1	16.8	-451.1	15.32	12.61
7/15/2016 2:00	4929	0.075	0.077	0.059	0.049	0.053	18.66	20.79	17.57	15.24	14.41	-88	19.61	-343.3	20.87	-603.8	16.8	-447.4	15.36	12.61
7/15/2016 2:15	4930	0.075	0.076	0.059	0.049	0.053	18.45	20.6	17.57	15.25	14.41	-88.4	19.33	-343.6	20.76	-603.1	16.8	-447.6	15.4	12.6
7/15/2016 2:30	4931	0.075	0.076	0.059	0.049	0.053	18.25	20.43	17.59	15.25	14.41	-88.7	19.12	-344.2	20.65	-602.5	16.83	-447.8	15.4	12.6
7/15/2016 2:45	4932	0.075	0.076	0.059	0.049	0.053	18.06	20.26	17.61	15.27	14.41	-89.1	18.91	-345.6	20.53	-603	16.9	-446.5	15.4	12.61
7/15/2016 3:00	4933	0.075	0.076	0.059	0.049	0.053	17.88	20.09	17.62	15.27	14.42	-89.3	18.73	-346	20.42	-602.7	16.9	-446.7	15.4	12.6
7/15/2016 3:15	4934	0.074	0.076	0.059	0.049	0.053	17.7	19.93	17.63	15.27	14.42	-89.5	18.55	-346.2	20.31	-603.3	16.9	-444.2	15.4	12.59
7/15/2016 3:30	4935	0.074	0.076	0.059	0.049	0.053	17.53	19.77	17.64	15.28	14.42	-89.9	18.37	-347.9	20.19	-603.1	16.9	-444.2	15.4	12.61
7/15/2016 3:45	4936	0.074	0.076	0.059	0.049	0.053	17.35	19.62	17.64	15.29	14.41	-90.5	18.2	-348.8	20.08	-603.4	16.95	-443.9	15.4	12.58
7/15/2016 4:00	4937	0.073	0.075	0.059	0.049	0.053	17.19	19.47	17.66	15.3	14.41	-90.8	18.04	-349.9	19.97	-603.5	17	-443.5	15.4	12.6
7/15/2016 4:15	4938	0.073	0.075	0.059	0.049	0.053	17.02	19.33	17.66	15.31	14.42	-91.1	17.85	-351.1	19.87	-603.5	17	-441.2	15.4	12.58
7/15/2016 4:30	4939	0.074	0.075	0.059	0.049	0.053	16.85	19.18	17.66	15.3	14.42	-91.4	17.7	-353.2	19.76	-603.9	17	-440.5	15.4	12.57
7/15/2016 4:45	4940	0.074	0.075	0.059	0.049	0.053	16.69	19.04	17.66	15.32	14.42	-91.8	17.54	-354.7	19.65	-603.4	17	-440.1	15.4	12.57
7/15/2016 5:00	4941	0.074	0.075	0.059	0.049	0.053	16.54	18.91	17.67	15.33	14.42	-92.1	17.37	-355.5	19.53	-603.2	17	-439	15.4	12.58
7/15/2016 5:15	4942	0.074	0.075	0.059	0.049	0.053	16.38	18.77	17.66	15.33	14.42	-93.3	17.23	-356.3	19.37	-604.3	17	-438.8	15.4	12.57
7/15/2016 5:30	4943	0.074	0.075	0.059	0.049	0.053	16.24	18.64	17.66	15.34	14.42	-96.1	17.07	-356.9	19.28	-604.4	17	-437.6	15.4	12.57
7/15/2016 5:45	4944	0.074	0.075	0.059	0.049	0.053	16.11	18.51	17.66	15.35	14.43	-99.1	16.95	-357.7	19.17	-603.7	17.07	-437.4	15.4	12.56
7/15/2016 6:00	4945	0.074	0.075	0.059	0.049	0.053	15.98	18.38	17.65	15.35	14.42	-100	16.81	-357.8	19.07	-603.1	17.1	-436	15.4	12.56
7/15/2016 6:15	4946	0.074	0.075	0.059	0.049	0.053	15.85	18.27	17.64	15.36	14.42	-100.3	16.67	-358.7	18.98	-604.5	17.1	-436.5	15.4	12.56
7/15/2016 6:30	4947	0.073	0.075	0.059	0.049	0.053	15.72	18.14	17.64	15.37	14.43	-100.7	16.55	-358.9	18.87	-604.8	17.1	-435.6	15.4	12.56
7/15/2016 6:45	4948	0.073	0.075	0.059	0.049	0.053	15.59	18.03	17.63	15.38	14.42	-100.9	16.43	-359.8	18.78	-604.2	17.1	-434.9	15.4	12.57
7/15/2016 7:00	4949	0.072	0.075	0.059	0.049	0.053	15.49	17.92	17.61	15.4	14.43	-101.1	16.3	-360.2	18.69	-604.6	17.1	-434.3	15.4	12.58
7/15/2016 7:15	4950	0.072	0.075	0.059	0.049	0.053	15.38	17.81	17.6	15.39	14.43	-101.4	16.19	-360.5	18.6	-604.8	17.1	-433.9	15.4	12.57
7/15/2016 7:30	4951	0.072	0.075	0.059	0.049	0.053	15.29	17.69	17.59	15.4	14.43	-101.9	16.1	-361.3	18.5	-605.9	17.1	-433.6	15.47	12.58
7/15/2016 7:45	4952	0.072	0.075	0.059	0.049	0.053	15.23	17.58	17.57	15.41	14.43	-102.2	16	-362.2	18.41	-605.3	17.1	-432.7	15.5	12.57
7/15/2016 8:00	4953	0.072	0.075	0.059	0.049	0.053	15.16	17.48	17.57	15.42	14.44	-102.5	15.91	-362.7	18.33	-605.5	17.1	-432.7	15.5	12.56
7/15/2016 8:15	4954	0.072	0.075	0.059	0.049	0.053	15.17	17.39	17.55	15.43	14.44	-102.7	15.9	-363.8	18.25	-605.4	17.1	-432.7	15.5	12.56
7/15/2016 8:30	4955	0.072	0.075	0.059	0.049	0.053	15.24	17.29	17.53	15.43	14.44	-102.9	15.9	-363.7	18.17	-606.2	17.1	-431.8	15.5	12.56
7/15/2016 8:45	4956	0.072	0.075	0.059	0.049	0.053	15.35	17.21	17.52	15.44	14.44	-102.7	15.94	-365.7	18.1	-606.2	17.1	-432.2	15.5	12.57
7/15/2016 9:00	4957	0.072	0.075	0.059	0.049	0.053	15.48	17.14	17.5	15.44	14.45	-103.5	16.01	-366	18	-607	17.1	-431.9	15.5	12.56
7/15/2016 9:15	4958	0.072	0.075	0.059	0.049	0.053	15.62	17.08	17.48	15.44	14.45	-103.5	16.12	-367.8	17.93	-605.8	17.1	-431.9	15.5	12.57
7/15/2016 9:30	4959	0.072	0.075	0.059	0.049	0.053	15.74	17.04	17.46	15.45	14.45	-103.8	16.21	-369.4	17.87	-605.9	17.1	-431.2	15.5	12.56
