TOA5	1712	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
7/29/2016 23:15	6358	0.02	0.057	0.049	0.042	0.042	26.62	27.24	20.88	18.08	16.44	-656.1	27.63	-432.6	25.92	-1715	20.12	-1315	18	12.77
7/29/2016 23:30	6359	0.02	0.056	0.049	0.042	0.042	26.21	27.04	20.92	18.08	16.45	-664.9	27.21	-434.1	25.87	-1713	20.2	-1310	18	12.76
7/29/2016 23:45	6360	0.02	0.056	0.049	0.042	0.042	25.82	26.83	20.96	18.08	16.44	-672.1	26.84	-435.7	25.8	-1715	20.2	-1312	18	12.75
7/30/2016 0:00	6361	0.02	0.056	0.049	0.042	0.042	25.45	26.63	20.99	18.08	16.44	-676.6	26.47	-437.5	25.7	-1710	20.2	-1315	18	12.75
7/30/2016 0:15	6362	0.02	0.056	0.049	0.042	0.042	25.12	26.42	21.02	18.09	16.44	-693.6	26.08	-439.3	25.61	-1710	20.2	-1314	18	12.76
7/30/2016 0:30	6363	0.02	0.056	0.049	0.042	0.042	24.78	26.23	21.05	18.08	16.44	-706	25.74	-440.2	25.53	-1710	20.2	-1317	18	12.74
7/30/2016 0:45	6364	0.019	0.056	0.049	0.042	0.042	24.49	26.03	21.08	18.08	16.45	-715.9	25.44	-441.4	25.44	-1708	20.28	-1316	18	12.76
7/30/2016 1:00	6365	0.02	0.056	0.049	0.042	0.042	24.22	25.85	21.11	18.08	16.44	-721.3	25.17	-442.8	25.35	-1703	20.3	-1320	18	12.75
7/30/2016 1:15	6366	0.019	0.056	0.049	0.042	0.042	23.99	25.66	21.13	18.08	16.45	-726.6	24.94	-443.8	25.25	-1698	20.3	-1319	18	12.73
7/30/2016 1:30	6367	0.02	0.056	0.049	0.042	0.042	23.77	25.48	21.16	18.09	16.45	-730.1	24.71	-445.3	25.15	-1704	20.3	-1316	18	12.73
7/30/2016 1:45	6368	0.019	0.055	0.049	0.042	0.042	23.55	25.31	21.17	18.1	16.44	-734.4	24.49	-447.8	25.07	-1699	20.3	-1320	18	12.73
7/30/2016 2:00	6369	0.019	0.055	0.049	0.042	0.042	23.31	25.14	21.2	18.1	16.45	-740.6	24.27	-450.1	24.97	-1705	20.31	-1319	18	12.73
7/30/2016 2:15	6370	0.019	0.055	0.049	0.042	0.042	23.08	24.97	21.21	18.1	16.45	-747.5	24.05	-453	24.87	-1696	20.4	-1316	18	12.73
7/30/2016 2:30	6371	0.019	0.055	0.049	0.042	0.042	22.86	24.81	21.23	18.1	16.44	-761.1	23.83	-456.5	24.77	-1698	20.4	-1320	18	12.72
7/30/2016 2:45	6372	0.019	0.055	0.049	0.042	0.042	22.65	24.66	21.24	18.1	16.45	-763.7	23.59	-460.7	24.67	-1697	20.4	-1319	18	12.72
7/30/2016 3:00	6373	0.019	0.055	0.049	0.042	0.042	22.44	24.51	21.26	18.12	16.45	-776.2	23.34	-463.5	24.58	-1698	20.4	-1321	18	12.71
7/30/2016 3:15	6374	0.019	0.055	0.049	0.042	0.042	22.24	24.36	21.26	18.12	16.46	-786.9	23.13	-466.7	24.48	-1698	20.4	-1317	18	12.72
7/30/2016 3:30	6375	0.019	0.055	0.049	0.042	0.042	22.05	24.21	21.28	18.12	16.46	-789.9	22.95	-468.2	24.39	-1693	20.4	-1321	18	12.73
7/30/2016 3:45	6376	0.019	0.055	0.049	0.042	0.042	21.87	24.07	21.28	18.13	16.45	-793.2	22.77	-470.2	24.29	-1690	20.48	-1314	18	12.72
7/30/2016 4:00	6377	0.019	0.055	0.049	0.042	0.042	21.7	23.93	21.28	18.13	16.46	-799.4	22.6	-472.1	24.2	-1692	20.5	-1319	18	12.72
7/30/2016 4:15	6378	0.019	0.055	0.049	0.042	0.042	21.56	23.79	21.29	18.13	16.46	-802	22.45	-474.9	24.1	-1698	20.5	-1315	18	12.72
7/30/2016 4:30	6379	0.019	0.055	0.049	0.042	0.042	21.41	23.65	21.29	18.14	16.46	-807	22.29	-476.1	24	-1685	20.5	-1317	18	12.72
7/30/2016 4:45	6380	0.018	0.055	0.049	0.042	0.042	21.26	23.53	21.29	18.14	16.47	-816	22.15	-479.2	23.91	-1690	20.5	-1315	18	12.71
7/30/2016 5:00	6381	0.018	0.055	0.049	0.042	0.042	21.13	23.4	21.29	18.14	16.46	-823	22.02	-481.9	23.82	-1684	20.5	-1316	18	12.72
7/30/2016 5:15	6382	0.018	0.055	0.049	0.042	0.042	21.03	23.27	21.29	18.15	16.46	-827	21.88	-486.5	23.73	-1686	20.5	-1316	18	12.72
7/30/2016 5:30	6383	0.018	0.055	0.049	0.042	0.042	20.89	23.16	21.28	18.16	16.46	-837	21.76	-491.9	23.61	-1689	20.5	-1317	18	12.72
7/30/2016 5:45	6384	0.018	0.055	0.049	0.042	0.042	20.77	23.05	21.28	18.17	16.48	-837	21.65	-495.4	23.49	-1695	20.5	-1314	18	12.72
7/30/2016 6:00	6385	0.018	0.055	0.049	0.042	0.042	20.69	22.93	21.27	18.17	16.47	-844	21.54	-497	23.4	-1700	20.5	-1313	18	12.72
7/30/2016 6:15	6386	0.018	0.055	0.049	0.042	0.042	20.6	22.82	21.26	18.17	16.47	-852	21.45	-497.8	23.31	-1690	20.5	-1311	18	12.72
7/30/2016 6:30	6387	0.018	0.055	0.049	0.042	0.042	20.49	22.71	21.26	18.18	16.47	-851	21.34	-500	23.21	-1701	20.5	-1310	18.03	12.72
7/30/2016 6:45	6388	0.018	0.055	0.049	0.042	0.042	20.36	22.61	21.25	18.18	16.48	-857	21.23	-501	23.13	-1698	20.56	-1311	18.09	12.73
7/30/2016 7:00	6389	0.018	0.055	0.049	0.042	0.042	20.24	22.51	21.24	18.19	16.49	-866	21.1	-503	23.05	-1702	20.59	-1310	18.1	12.73
7/30/2016 7:15	6390	0.018	0.055	0.049	0.042	0.042	20.14	22.42	21.22	18.2	16.48	-867	20.99	-505.7	22.98	-1703	20.6	-1308	18.1	12.72
7/30/2016 7:30	6391	0.018	0.054	0.049	0.042	0.042	20.05	22.31	21.21	18.2	16.49	-870	20.9	-507.6	22.9	-1698	20.6	-1307	18.1	12.72
7/30/2016 7:45	6392	0.018	0.054	0.049	0.042	0.042	19.99	22.22	21.2	18.2	16.49	-873	20.81	-510.7	22.81	-1700	20.6	-1306	18.1	12.72
7/30/2016 8:00	6393	0.018	0.054	0.049	0.042	0.042	19.95	22.12	21.19	18.21	16.5	-877	20.76	-513.6	22.73	-1694	20.6	-1308	18.1	12.72
7/30/2016 8:15	6394	0.018	0.054	0.049	0.042	0.042	19.96	22.04	21.18	18.22	16.49	-875	20.7	-518.1	22.67	-1698	20.6	-1304	18.1	12.71
7/30/2016 8:30	6395	0.018	0.054	0.049	0.042	0.042	20.03	21.95	21.16	18.22	16.49	-877	20.7	-519.4	22.6	-1701	20.6	-1306	18.1	12.72
7/30/2016 8:45	6396	0.018	0.054	0.049	0.042	0.042	20.15	21.88	21.14	18.23	16.5	-872	20.79	-526.2	22.51	-1703	20.6	-1304	18.1	12.72
7/30/2016 9:00	6397	0.018	0.054	0.049	0.042	0.042	20.29	21.81	21.13	18.23	16.49	-873	20.85	-527.8	22.45	-1709	20.59	-1301	18.1	12.72
7/30/2016 9:15	6398	0.018	0.054	0.049	0.042	0.042	20.45	21.74	21.11	18.24	16.5	-867	20.95	-531	22.39	-1708	20.54	-1303	18.1	12.72
7/30/2016 9:30	6399	0.018	0.054	0.049	0.042	0.042	20.63	21.69	21.1	18.25	16.5	-865	21.06	-530.3	22.3	-1707	20.5	-1302	18.1	12.73
7/30/2016 9:45	6400	0.018	0.054	0.049	0.042	0.042	20.82	21.65	21.08	18.25	16.51	-865	21.19	-531.8	22.26	-1713	20.5	-1303	18.1	12.72
7/30/2016 10:00	6401	0.018	0.054	0.049	0.042	0.042	21.03	21.63	21.06	18.25	16.51	-860	21.35	-533.8	22.2	-1711	20.5	-1300	18.1	12.72
7/30/2016 10:15	6402	0.018	0.054	0.049	0.042	0.042	21.21	21.61	21.04	18.25	16.51	-854	21.49	-533.9	22.14	-1708	20.5	-1300	18.1	12.72
7/30/2016 10:30	6403	0.018	0.054	0.049	0.042	0.042	21.34	21.59	21.02	18.26	16.52	-849	21.63	-535	22.1	-1708	20.5	-1304	18.1	12.72
7/30/2016 10:45	6404	0.018	0.054	0.049	0.042	0.042	21.5	21.59	21	18.26	16.52	-834	21.75	-536.4	22.06	-1714	20.5	-1303	18.1	12.73
7/30/2016 11:00	6405	0.018	0.054	0.049	0.042	0.042	21.66	21.59	20.98	18.27	16.51	-829	21.87	-538.2	22	-1717	20.5	-1300	18.1	12.71
7/30/2016 11:15	6406	0.019	0.054	0.049	0.042	0.042	21.83	21.61	20.96	18.27	16.52	-833	22.01	-538.2	22	-1717	20.5	-1299	18.1	12.71
7/30/2016 11:30	6407	0.019	0.054	0.049	0.042	0.042	22.02	21.62	20.94	18.27	16.53	-823	22.15	-538.7	21.93	-1721	20.5	-1302	18.1	12.73
7/30/2016 11:45	6408	0.019	0.054	0.049	0.042	0.042	22.22	21.62	20.91	18.28	16.53	-812	22.32	-540.1	21.9	-1722	20.5	-1301	18.1	12.72
7/30/2016 12:00	6409	0.019	0.054	0.049	0.042	0.042	22.46	21.64	20.89	18.28	16.54	-809	22.49	-540.6	21.9	-1724	20.5	-1304	18.1	12.72
7/30/2016 12:15	6410	0.019	0.054	0.049	0.042	0.042	22.73	21.66	20.87	18.28	16.54	-798.9	22.69	-540.8	21.9	-1732	20.5	-1304	18.1	12.73
7/30/2016 12:30	6411	0.019	0.054	0.049	0.042	0.042	23.26	21.69	20.85	18.28	16.53	-795.6	22.93	-542.2	21.9	-1736	20.5	-1307	18.1	12.72
7/30/2016 12:45	6412	0.019	0.054	0.049	0.042	0.042	24.23	21.74	20.82	18.28	16.55	-787.7	23.29	-542.5	21.85	-1743	20.5	-1306	18.1	12.73
7/30/2016 13:00	6413	0.019	0.054	0.049	0.042	0.042	25.31	21.79	20.8	18.29	16.54	-772.6	23.98	-542.9	21.8	-1728	20.41	-1309	18.1	12.73
7/30/2016 13:15	6414	0.02	0.054	0.049	0.042	0.042	26.4	21.88	20.78	18.29	16.54	-745.3	24.63	-544.5	21.84	-1734	20.4	-1310	18.11	12.75
7/30/2016 13:30	6415	0.02	0.054	0.049	0.042	0.042	27.68	22.01	20.76	18.29	16.55	-726.4	25.35	-545.4	21.9	-1741	20.4	-1311	18.11	12.75
7/30/2016 13:45	6416	0.02	0.054	0.049	0.042	0.042	29.41	22.18	20.73	18.3	16.55	-706.6	26.25	-545.2	21.9	-1754	20.4	-1313	18.17	12.75
7/30/2016 14:00	6417	0.021	0.054	0.049	0.042	0.042	31.27	22.42	20.71	18.3	16.56	-670.2	27.34	-544.7	21.95	-1750	20.4	-1313	18.2	12.75
7/30/2016 14:15	6418	0.021	0.054	0.049	0.042	0.042	32.98	22.7	20.69	18.3	16.56	-641.8	28.59	-543.6	22.03	-1763	20.4	-1312	18.2	12.76
7/30/2016 14:30	6419	0.022	0.054	0.049	0.042	0.042	34.51	23.04	20.67	18.29	16.55	-615.8	29.85	-541.7	22.13	-1770	20.4	-1317	18.2	12.75
7/30/2016 14:45	6420	0.022	0.054	0.049	0.042	0.042	35.93	23.43	20.65	18.3	16.56	-587	31.1	-541.5	22.25	-1779	20.4	-1317	18.2	12.76
7/30/2016 15:00	6421	0.022	0.054	0.049	0.042	0.042	37.2	23.86	20.63	18.3	16.55	-566.3	32.31	-539.5	22.4	-1776	20.37	-1316	18.2	12.77
7/30/2016 15:15	6422	0.023	0.054	0.049	0.042	0.042	38.32	24.3	20.6	18.3	16.57	-539.9	33.45	-537.6	22.57	-1773	20.3	-1317	18.2	12.77
7/30/2016 15:30	6423	0.023	0.055	0.049	0.042	0.042	39.33	24.77	20.59	18.3	16.57	-528.4	34.51	-536.2	22.75	-1791	20.3	-1319	18.2	12.79
7/30/2016 15:45	6424	0.024	0.055	0.049	0.042	0.042	40.29	25.25	20.57	18.3	16.57	-506.3	35.54	-533.9	22.96	-1782	20.3	-1320	18.2	12.8
7/30/2016 16:00	6425	0.024	0.055	0.049	0.042	0.042	41.15	25.72	20.56	18.3	16.57	-494.1	36.51	-532.1	23.17	-1803	20.3	-1322	18.2	12.8
7/30/2016 16:15	6426	0.024	0.055	0.048	0.041	0.042	41.85	26.18	20.55	18.3	16.58	-478.1	37.39	-529.6	23.41	-1789	20.3	-1325	18.2	12.8
7/30/2016 16:30	6427	0.024	0.055	0.048	0.041	0.042	42.07	26.65	20.52	18.3	16.57	-470	38.03	-524.8	23.71	-1827	20.3	-1322	18.2	12.79
7/30/2016 16:45	6428	0.024	0.055	0.048	0.041	0.042	41.49	27.07	20.52	18.3	16.58	-467.1	38.45	-517.4	23.97	-1809	20.3	-1329	18.2	12.8
7/30/2016 17:00	6429	0.024	0.055	0.048	0.041	0.042	40.94	27.46	20.51	18.3	16.57	-464.2	38.6	-511.6	24.21	-1817	20.3	-1325	18.2	12.8
7/30/2016 17:15	6430	0.024	0.055	0.048	0.041	0.042	40.51	27.8	20.51	18.3	16.58	-463.5	38.56	-507.7	24.43	-1815	20.3	-1329	18.2	12.8
7/30/2016 17:30	6431	0.023	0.056	0.048	0.041	0.042	39.8	28.07	20.51	18.3	16.58	-465	38.33	-503.2	24.66	-1832	20.23	-1330	18.2	12.8
7/30/2016 17:45	6432	0.023	0.056	0.048	0.041	0.042	39	28.29	20.51	18.3	16.58	-467.1	38.2	-499.5	24.87	-1840	20.2	-1329	18.2	12.8
7/30/2016 18:00	6433	0.023	0.056	0.048	0.041	0.042	38.57	28.47	20.52	18.3	16.58	-468	38.05	-497.3	25.06	-1824	20.2	-1332	18.2	12.79
7/30/2016 18:15	6434	0.022	0.056	0.048	0.041	0.041	38.33	28.61	20.52	18.29	16.58	-468.3	38.02	-493.1	25.22	-1841	20.2	-1333	18.2	12.79
7/30/2016 18:30	6435	0.022	0.056	0.048	0.041	0.041	38.47	28.74	20.54	18.29	16.59	-465.8	38.3	-486.5	25.37	-1868	20.2	-1335	18.2	12.79
7/30/2016 18:45	6436	0.022	0.056	0.048	0.041	0.041	38.49	28.87	20.54	18.29	16.59	-462.9	38.6	-480	25.51	-1859	20.2	-1336	18.2	12.79
7/30/2016 19:00	6437	0.022	0.056	0.048	0.041	0.041	37.94	28.99	20.57	18.28	16.59	-465.8	38.26	-475.5	25.63	-1871	20.2	-1339	18.2	12.8
7/30/2016 19:15	6438	0.022	0.056	0.048	0.041	0.041	37.2	29.07	20.59	18.29	16.6	-470.1	37.65	-471.9	25.75	-1866	20.2	-1341	18.2	12.79
7/30/2016 19:30	6439	0.022	0.056	0.048	0.041	0.041	36.59	29.13	20.6	18.29	16.59	-474.9	37.16	-469.6	25.85	-1871	20.2	-1341	18.2	12.8
7/30/2016 19:45	6440	0.022	0.056	0.048	0.041	0.041	35.93	29.15	20.63	18.28	16.59	-483.2	36.69	-468	25.94	-1872	20.2	-1348	18.2	12.79
7/30/2016 20:00	6441	0.021	0.056	0.048	0.041	0.041	35.27	29.15	20.66	18.28	16.59	-494.3	36.13	-465.1	26.03	-1876	20.2	-1344	18.2	12.79
7/30/2016 20:15	6442	0.021	0.056	0.048	0.041	0.041	34.49	29.14	20.69	18.28	16.59	-500	35.49	-460.5	26.1	-1872	20.2	-1347	18.2	12.77
7/30/2016 20:30	6443	0.021	0.056	0.048	0.041	0.041	33.62	29.11	20.72	18.28	16.6	-513.1	34.7	-456	26.24	-1890	20.2	-1353	18.2	12.76
7/30/2016 20:45	6444	0.021	0.056	0.048	0.041	0.041	32.71	29.04	20.75	18.28	16.59	-529.6	33.85	-454.4	26.3	-1892	20.2	-1351	18.2	12.76
7/30/2016 21:00	6445	0.02	0.056	0.048	0.041	0.041	31.82	28.95	20.78	18.27	16.59	-540.4	32.97	-450.1	26.33	-1894	20.2	-1357	18.2	12.76
7/30/2016 21:15	6446	0.02	0.056	0.048	0.041	0.041	31	28.82	20.81	18.27	16.59	-556.1	32.17	-448	26.4	-1893	20.24	-1361	18.2	12.76
7/30/2016 21:30	6447	0.02	0.056	0.048	0.041	0.041	30.22	28.66	20.85	18.27	16.6	-570.6	31.41	-447.3	26.4	-1898	20.3	-1359	18.2	12.75
7/30/2016 21:45	6448	0.02	0.056	0.048	0.041	0.041	29.51	28.49	20.89	18.27	16.6	-583.2	30.68	-445.4	26.4	-1888	20.3	-1363	18.2	12.73
7/30/2016 22:00	6449	0.019	0.056	0.048	0.041	0.041	28.84	28.29	20.92	18.27	16.59	-602.3	30.04	-445.1	26.4	-1904	20.3	-1366	18.2	12.73
7/30/2016 22:15	6450	0.019	0.056	0.048	0.041	0.041	28.21	28.09	20.96	18.27	16.59	-615.3	29.37	-445.3	26.33	-1892	20.3	-1373	18.2	12.72
7/30/2016 22:30	6451	0.019	0.056	0.048	0.041	0.041	27.62	27.87	21	18.26	16.59	-623.9	28.81	-445.1	26.3	-1899	20.3	-1375	18.2	12.73
7/30/2016 22:45	6452	0.019	0.055	0.049	0.041	0.041	27.07	27.66	21.03	18.27	16.6	-638.6	28.25	-445.9	26.23	-1896	20.3	-1373	18.2	12.72
7/30/2016 23:00	6453	0.018	0.055	0.049	0.041	0.041	26.57	27.43	21.06	18.27	16.6	-655	27.71	-445.3	26.1	-1886	20.3	-1382	18.2	12.72
7/30/2016 23:15	6454	0.018	0.055	0.049	0.041	0.041	26.11	27.22	21.1	18.26	16.6	-666.2	27.26	-446.1	26.03	-1888	20.37	-1384	18.2	12.72
7/30/2016 23:30	6455	0.018	0.055	0.049	0.041	0.041	25.67	26.99	21.14	18.26	16.59	-672.3	26.83	-447.1	25.95	-1878	20.4	-1389	18.2	12.71
7/30/2016 23:45	6456	0.018	0.055	0.049	0.041	0.041	25.28	26.78	21.17	18.27	16.61	-683.8	26.44	-447.9	25.87	-1886	20.4	-1382	18.2	12.7
7/31/2016 0:00	6457	0.018	0.055	0.049	0.041	0.041	24.9	26.57	21.2	18.27	16.6	-700	25.99	-450.4	25.78	-1859	20.4	-1395	18.2	12.69
7/31/2016 0:15	6458	0.018	0.055	0.049	0.041	0.041	24.56	26.35	21.23	18.26	16.6	-714.1	25.63	-452.5	25.68	-1876	20.4	-1386	18.2	12.69
7/31/2016 0:30	6459	0.018	0.055	0.049	0.041	0.041	24.24	26.15	21.26	18.27	16.61	-719.8	25.3	-453.9	25.59	-1876	20.41	-1393	18.2	12.68
7/31/2016 0:45	6460	0.018	0.055	0.049	0.041	0.041	23.92	25.95	21.29	18.27	16.6	-724.3	25.01	-455.9	25.49	-1873	20.5	-1394	18.2	12.69
7/31/2016 1:00	6461	0.018	0.055	0.049	0.041	0.041	23.66	25.75	21.32	18.27	16.6	-732.5	24.73	-461.6	25.39	-1872	20.5	-1401	18.2	12.68
7/31/2016 1:15	6462	0.017	0.055	0.049	0.041	0.041	23.39	25.56	21.34	18.28	16.6	-739	24.48	-464.5	25.29	-1883	20.5	-1405	18.2	12.68
7/31/2016 1:30	6463	0.017	0.055	0.049	0.041	0.041	23.14	25.36	21.36	18.28	16.61	-745.6	24.21	-467.6	25.18	-1874	20.5	-1404	18.2	12.68
7/31/2016 1:45	6464	0.017	0.055	0.049	0.041	0.041	22.91	25.19	21.38	18.29	16.61	-763.1	23.98	-468.7	25.09	-1870	20.5	-1400	18.2	12.68
7/31/2016 2:00	6465	0.017	0.055	0.049	0.041	0.041	22.69	25.01	21.4	18.28	16.61	-765.6	23.76	-470.1	24.98	-1877	20.55	-1398	18.2	12.68
7/31/2016 2:15	6466	0.017	0.055	0.049	0.041	0.041	22.49	24.84	21.41	18.29	16.61	-778.7	23.47	-472.2	24.88	-1867	20.6	-1408	18.2	12.68
7/31/2016 2:30	6467	0.017	0.055	0.049	0.041	0.041	22.29	24.67	21.42	18.29	16.61	-785.4	23.26	-474.8	24.78	-1884	20.6	-1406	18.2	12.68
7/31/2016 2:45	6468	0.017	0.054	0.049	0.041	0.041	22.06	24.5	21.43	18.3	16.6	-788.2	23.04	-477.2	24.67	-1871	20.6	-1408	18.2	12.69
7/31/2016 3:00	6469	0.017	0.054	0.049	0.041	0.041	21.83	24.35	21.44	18.3	16.61	-794.2	22.83	-478.4	24.57	-1864	20.6	-1399	18.2	12.68
7/31/2016 3:15	6470	0.017	0.054	0.049	0.041	0.041	21.6	24.2	21.45	18.29	16.61	-801	22.61	-483.2	24.47	-1875	20.6	-1404	18.2	12.67
7/31/2016 3:30	6471	0.017	0.054	0.049	0.041	0.041	21.36	24.04	21.46	18.31	16.62	-810	22.39	-489	24.37	-1862	20.6	-1401	18.2	12.66
7/31/2016 3:45	6472	0.017	0.054	0.049	0.041	0.041	21.13	23.89	21.46	18.31	16.62	-823	22.17	-492.4	24.27	-1871	20.63	-1405	18.2	12.66
7/31/2016 4:00	6473	0.017	0.054	0.049	0.041	0.041	20.9	23.75	21.46	18.31	16.62	-829	21.96	-495.4	24.17	-1848	20.7	-1396	18.2	12.66
7/31/2016 4:15	6474	0.017	0.054	0.049	0.041	0.041	20.69	23.6	21.46	18.32	16.62	-841	21.75	-498.2	24.07	-1865	20.7	-1395	18.2	12.66
7/31/2016 4:30	6475	0.017	0.054	0.049	0.041	0.041	20.48	23.46	21.47	18.33	16.62	-848	21.55	-499.5	23.97	-1869	20.7	-1396	18.2	12.65
7/31/2016 4:45	6476	0.017	0.054	0.049	0.041	0.041	20.29	23.31	21.47	18.33	16.62	-860	21.37	-502.2	23.88	-1846	20.7	-1402	18.2	12.65
7/31/2016 5:00	6477	0.017	0.054	0.049	0.041	0.041	20.09	23.16	21.46	18.33	16.63	-868	21.17	-503.8	23.78	-1843	20.7	-1396	18.2	12.64
7/31/2016 5:15	6478	0.017	0.054	0.049	0.041	0.041	19.9	23.03	21.45	18.34	16.63	-871	20.99	-506.8	23.68	-1838	20.7	-1398	18.2	12.64
7/31/2016 5:30	6479	0.017	0.054	0.049	0.041	0.041	19.73	22.89	21.45	18.34	16.63	-872	20.83	-509.4	23.51	-1861	20.7	-1386	18.2	12.65
7/31/2016 5:45	6480	0.017	0.054	0.049	0.041	0.041	19.57	22.74	21.44	18.35	16.63	-879	20.65	-513.1	23.41	-1856	20.7	-1385	18.2	12.65
7/31/2016 6:00	6481	0.017	0.054	0.049	0.041	0.041	19.41	22.62	21.44	18.35	16.64	-881	20.5	-517.4	23.31	-1855	20.7	-1382	18.2	12.64
7/31/2016 6:15	6482	0.017	0.054	0.049	0.041	0.041	19.25	22.48	21.43	18.36	16.64	-887	20.34	-521.3	23.21	-1852	20.7	-1387	18.2	12.64
7/31/2016 6:30	6483	0.016	0.054	0.049	0.041	0.041	19.08	22.35	21.42	18.36	16.63	-897	20.17	-525.2	23.11	-1838	20.7	-1382	18.2	12.65
7/31/2016 6:45	6484	0.016	0.054	0.049	0.041	0.041	18.92	22.23	21.41	18.37	16.64	-905	20.03	-528.7	23.01	-1853	20.7	-1369	18.2	12.64
7/31/2016 7:00	6485	0.016	0.054	0.049	0.041	0.041	18.77	22.1	21.4	18.37	16.64	-913	19.86	-532.1	22.93	-1860	20.7	-1374	18.2	12.64
7/31/2016 7:15	6486	0.016	0.054	0.049	0.041	0.041	18.64	21.97	21.38	18.38	16.64	-922	19.73	-533	22.83	-1845	20.7	-1369	18.2	12.65
7/31/2016 7:30	6487	0.016	0.054	0.049	0.041	0.041	18.52	21.86	21.37	18.38	16.65	-937	19.59	-534.2	22.74	-1852	20.7	-1371	18.2	12.65
7/31/2016 7:45	6488	0.016	0.054	0.049	0.041	0.041	18.4	21.74	21.35	18.39	16.65	-934	19.4	-536.2	22.65	-1868	20.7	-1365	18.2	12.64
7/31/2016 8:00	6489	0.016	0.053	0.049	0.041	0.041	18.31	21.62	21.34	18.4	16.65	-944	19.29	-537.5	22.57	-1857	20.7	-1363	18.22	12.65
7/31/2016 8:15	6490	0.016	0.053	0.049	0.041	0.041	18.25	21.51	21.32	18.4	16.65	-946	19.2	-539.7	22.48	-1848	20.7	-1364	18.29	12.66
7/31/2016 8:30	6491	0.016	0.053	0.049	0.041	0.041	18.3	21.4	21.3	18.41	16.65	-948	19.2	-542.6	22.39	-1863	20.7	-1360	18.3	12.65
7/31/2016 8:45	6492	0.016	0.053	0.049	0.041	0.041	18.39	21.3	21.29	18.42	16.65	-948	19.2	-543.8	22.3	-1874	20.7	-1358	18.3	12.64
7/31/2016 9:00	6493	0.016	0.053	0.049	0.041	0.041	18.54	21.21	21.27	18.41	16.66	-948	19.25	-544.6	22.21	-1856	20.7	-1357	18.3	12.65
7/31/2016 9:15	6494	0.016	0.053	0.049	0.041	0.041	18.67	21.12	21.25	18.42	16.66	-942	19.33	-550	22.13	-1873	20.7	-1354	18.3	12.64
7/31/2016 9:30	6495	0.016	0.053	0.049	0.041	0.041	18.8	21.05	21.22	18.42	16.67	-942	19.41	-552.5	22.05	-1886	20.7	-1358	18.3	12.65
7/31/2016 9:45	6496	0.016	0.053	0.049	0.041	0.041	18.91	20.98	21.2	18.43	16.67	-934	19.58	-555.9	21.98	-1879	20.7	-1352	18.3	12.64
7/31/2016 10:00	6497	0.016	0.053	0.049	0.041	0.041	19.05	20.93	21.18	18.43	16.67	-937	19.67	-560.2	21.9	-1885	20.7	-1354	18.3	12.64
7/31/2016 10:15	6498	0.016	0.053	0.049	0.041	0.041	19.16	20.89	21.17	18.44	16.68	-926	19.77	-563.1	21.83	-1879	20.7	-1354	18.3	12.65
7/31/2016 10:30	6499	0.016	0.053	0.049	0.041	0.041	19.29	20.85	21.14	18.44	16.68	-921	19.86	-565.9	21.78	-1880	20.7	-1349	18.3	12.65
7/31/2016 10:45	6500	0.017	0.053	0.049	0.041	0.041	19.42	20.82	21.11	18.44	16.67	-925	19.96	-567.5	21.7	-1872	20.7	-1355	18.3	12.64
7/31/2016 11:00	6501	0.017	0.053	0.049	0.041	0.041	19.56	20.8	21.1	18.45	16.68	-916	20.07	-569	21.66	-1906	20.7	-1352	18.3	12.65
7/31/2016 11:15	6502	0.017	0.053	0.049	0.041	0.041	19.7	20.78	21.07	18.45	16.68	-903	20.18	-569.1	21.6	-1893	20.7	-1351	18.3	12.64
7/31/2016 11:30	6503	0.017	0.053	0.049	0.041	0.041	19.84	20.76	21.04	18.45	16.69	-894	20.29	-570.1	21.55	-1888	20.62	-1356	18.3	12.65
7/31/2016 11:45	6504	0.017	0.053	0.049	0.041	0.041	20	20.75	21.02	18.45	16.7	-895	20.41	-572.1	21.5	-1903	20.6	-1353	18.3	12.64
7/31/2016 12:00	6505	0.017	0.053	0.049	0.041	0.041	20.18	20.74	20.99	18.46	16.69	-886	20.55	-572.3	21.49	-1904	20.6	-1355	18.3	12.66
7/31/2016 12:15	6506	0.017	0.053	0.048	0.041	0.041	20.41	20.75	20.96	18.46	16.69	-881	20.7	-573.8	21.4	-1915	20.6	-1355	18.3	12.66
7/31/2016 12:30	6507	0.017	0.053	0.048	0.041	0.041	20.97	20.75	20.94	18.46	16.7	-871	20.89	-574	21.4	-1918	20.6	-1363	18.3	12.65
7/31/2016 12:45	6508	0.017	0.053	0.048	0.041	0.041	22.01	20.76	20.91	18.47	16.7	-867	21.25	-573.9	21.4	-1909	20.6	-1362	18.3	12.68
7/31/2016 13:00	6509	0.017	0.053	0.048	0.041	0.041	23.15	20.8	20.88	18.47	16.7	-845	21.85	-574.9	21.33	-1906	20.6	-1363	18.3	12.66
7/31/2016 13:15	6510	0.017	0.053	0.048	0.041	0.041	24.22	20.87	20.86	18.47	16.71	-819	22.55	-574.9	21.3	-1920	20.6	-1365	18.3	12.68
7/31/2016 13:30	6511	0.018	0.053	0.048	0.041	0.041	25.56	20.98	20.83	18.47	16.71	-792.1	23.32	-574.1	21.3	-1920	20.57	-1365	18.3	12.67
