"TOA5","1712","CR6","1712","CR6.Std.02","CPU:VMCprogramGOOD_Pit1.CR6","58711","SoilPit1"
"TIMESTAMP","RECORD","VWC_1_Avg","VWC_2_Avg","VWC_3_Avg","VWC_4_Avg","VWC_5_Avg","T_1_Avg","T_2_Avg","T_3_Avg","T_4_Avg","T_5_Avg","Tension_1_Avg","Temp_1_Avg","Tension_2_Avg","Temp_2_Avg","Tension_3_Avg","Temp_3_Avg","Tension_4_Avg","Temp_4_Avg","BattV_Min"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","Deg C","Deg C","Deg C","Deg C","Deg C","kPa","Deg C","kPa","Deg C","kPa","Deg C","kPa","Deg C","Volts"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min"
"2016-08-31 21:15:00",9518,0.013,0.043,0.042,0.036,0.031,26.24,24.75,19.06,17.71,16.81,-694.8,26.7,-864,22.79,-5986,18.8,-3517,17.8,12.4
"2016-08-31 21:30:00",9519,0.013,0.043,0.042,0.036,0.031,25.67,24.61,19.08,17.71,16.81,-717.7,26.17,-862,22.8,-5910,18.8,-3509,17.8,12.38
"2016-08-31 21:45:00",9520,0.012,0.043,0.042,0.036,0.031,25.13,24.46,19.1,17.71,16.79,-724.9,25.65,-864,22.8,-5825,18.8,-3497,17.8,12.37
"2016-08-31 22:00:00",9521,0.012,0.043,0.042,0.036,0.031,24.64,24.31,19.12,17.7,16.81,-735.7,25.22,-862,22.8,-5719,18.8,-3521,17.8,12.37
"2016-08-31 22:15:00",9522,0.012,0.043,0.042,0.036,0.031,24.17,24.15,19.14,17.7,16.8,-747.7,24.81,-864,22.75,-5806,18.8,-3508,17.8,12.36
"2016-08-31 22:30:00",9523,0.012,0.043,0.042,0.036,0.031,23.73,23.99,19.16,17.7,16.81,-766.1,24.41,-864,22.7,-5911,18.8,-3497,17.8,12.38
"2016-08-31 22:45:00",9524,0.012,0.043,0.042,0.036,0.031,23.31,23.82,19.19,17.71,16.8,-781.7,24.03,-864,22.7,-5832,18.8,-3492,17.8,12.37
"2016-08-31 23:00:00",9525,0.012,0.043,0.042,0.036,0.031,22.92,23.64,19.21,17.7,16.8,-790.5,23.63,-867,22.66,-5744,18.8,-3516,17.8,12.36
"2016-08-31 23:15:00",9526,0.011,0.043,0.042,0.036,0.031,22.55,23.47,19.24,17.7,16.8,-801,23.23,-866,22.6,-5836,18.8,-3518,17.8,12.36
"2016-08-31 23:30:00",9527,0.011,0.043,0.042,0.036,0.031,22.22,23.3,19.26,17.7,16.8,-811,22.92,-869,22.56,-5825,18.81,-3533,17.8,12.34
"2016-08-31 23:45:00",9528,0.011,0.043,0.042,0.036,0.031,21.92,23.13,19.27,17.7,16.8,-826,22.62,-869,22.5,-5670,18.89,-3504,17.8,12.33
"2016-09-01 00:00:00",9529,0.011,0.042,0.042,0.036,0.031,21.63,22.96,19.3,17.71,16.79,-850,22.35,-872,22.43,-5782,18.9,-3493,17.8,12.33
"2016-09-01 00:15:00",9530,0.011,0.042,0.042,0.036,0.031,21.37,22.8,19.32,17.7,16.8,-852,22.09,-873,22.38,-5908,18.9,-3500,17.8,12.33
"2016-09-01 00:30:00",9531,0.011,0.042,0.042,0.036,0.031,21.14,22.64,19.34,17.7,16.81,-863,21.86,-873,22.3,-5733,18.9,-3533,17.8,12.33
"2016-09-01 00:45:00",9532,0.011,0.042,0.042,0.036,0.031,20.94,22.49,19.36,17.7,16.8,-868,21.65,-873,22.23,-5708,18.9,-3534,17.8,12.34
"2016-09-01 01:00:00",9533,0.011,0.042,0.042,0.036,0.031,20.76,22.34,19.37,17.71,16.81,-872,21.46,-878,22.17,-5672,18.9,-3515,17.8,12.33
"2016-09-01 01:15:00",9534,0.011,0.042,0.042,0.036,0.031,20.55,22.2,19.39,17.71,16.8,-878,21.28,-875,22.1,-5664,18.9,-3513,17.8,12.33
"2016-09-01 01:30:00",9535,0.011,0.042,0.042,0.036,0.031,20.32,22.06,19.41,17.71,16.8,-883,21.07,-882,22,-5633,18.96,-3508,17.8,12.33
"2016-09-01 01:45:00",9536,0.011,0.042,0.042,0.036,0.031,20.06,21.93,19.42,17.72,16.81,-893,20.83,-882,21.93,-5672,19,-3520,17.8,12.33
"2016-09-01 02:00:00",9537,0.011,0.042,0.042,0.036,0.031,19.81,21.8,19.43,17.71,16.81,-912,20.61,-886,21.87,-5503,19,-3519,17.8,12.33
"2016-09-01 02:15:00",9538,0.011,0.042,0.042,0.036,0.031,19.59,21.66,19.44,17.71,16.8,-921,20.4,-887,21.8,-5525,19,-3492,17.8,12.34
"2016-09-01 02:30:00",9539,0.011,0.042,0.042,0.036,0.031,19.38,21.52,19.46,17.71,16.8,-940,20.19,-889,21.71,-5596,19,-3496,17.8,12.33
"2016-09-01 02:45:00",9540,0.011,0.042,0.042,0.036,0.031,19.19,21.39,19.46,17.72,16.8,-948,20.01,-891,21.64,-5547,19,-3517,17.8,12.33
"2016-09-01 03:00:00",9541,0.011,0.042,0.042,0.036,0.031,19.03,21.27,19.47,17.72,16.8,-952,19.85,-895,21.57,-5645,19,-3516,17.8,12.33
"2016-09-01 03:15:00",9542,0.011,0.042,0.042,0.036,0.031,18.85,21.13,19.48,17.71,16.8,-956,19.66,-897,21.5,-5584,19,-3495,17.8,12.33
"2016-09-01 03:30:00",9543,0.011,0.042,0.042,0.036,0.031,18.67,21.01,19.49,17.72,16.8,-967,19.45,-897,21.4,-5661,19,-3510,17.8,12.34
"2016-09-01 03:45:00",9544,0.011,0.042,0.042,0.036,0.031,18.48,20.87,19.49,17.71,16.8,-967,19.25,-902,21.33,-5540,19,-3521,17.8,12.33
"2016-09-01 04:00:00",9545,0.01,0.042,0.042,0.036,0.031,18.32,20.76,19.5,17.72,16.8,-973,19.09,-904,21.27,-5552,19.03,-3489,17.8,12.33
"2016-09-01 04:15:00",9546,0.01,0.042,0.042,0.036,0.031,18.16,20.64,19.5,17.73,16.8,-979,18.95,-911,21.19,-5406,19.1,-3486,17.8,12.34
"2016-09-01 04:30:00",9547,0.01,0.042,0.042,0.036,0.031,18.01,20.52,19.5,17.72,16.81,-990,18.77,-915,21.1,-5444,19.1,-3510,17.8,12.33
"2016-09-01 04:45:00",9548,0.01,0.042,0.042,0.036,0.031,17.91,20.41,19.5,17.72,16.8,-1002,18.65,-914,21.03,-5447,19.1,-3504,17.8,12.34
"2016-09-01 05:00:00",9549,0.01,0.042,0.042,0.036,0.031,17.8,20.3,19.5,17.74,16.81,-1003,18.55,-929,20.97,-5415,19.1,-3473,17.8,12.33
"2016-09-01 05:15:00",9550,0.01,0.042,0.042,0.036,0.031,17.64,20.19,19.5,17.74,16.8,-1011,18.43,-928,20.9,-5445,19.1,-3450,17.8,12.33
"2016-09-01 05:30:00",9551,0.01,0.042,0.042,0.036,0.031,17.47,20.09,19.5,17.74,16.8,-1020,18.26,-929,20.8,-5382,19.1,-3467,17.8,12.3
"2016-09-01 05:45:00",9552,0.01,0.042,0.042,0.036,0.031,17.3,19.98,19.5,17.75,16.8,-1044,18.12,-938,20.73,-5446,19.1,-3458,17.8,12.32
"2016-09-01 06:00:00",9553,0.01,0.042,0.042,0.036,0.031,17.15,19.88,19.49,17.74,16.8,-1048,17.96,-937,20.67,-5408,19.1,-3446,17.8,12.31
"2016-09-01 06:15:00",9554,0.01,0.042,0.042,0.036,0.031,17.01,19.77,19.49,17.75,16.8,-1054,17.83,-940,20.6,-5371,19.1,-3413,17.8,12.31
"2016-09-01 06:30:00",9555,0.01,0.042,0.042,0.036,0.031,16.93,19.66,19.49,17.75,16.8,-1059,17.72,-948,20.52,-5340,19.1,-3443,17.8,12.3
"2016-09-01 06:45:00",9556,0.01,0.042,0.042,0.036,0.031,16.85,19.57,19.48,17.75,16.8,-1064,17.63,-950,20.46,-5346,19.1,-3415,17.8,12.3
"2016-09-01 07:00:00",9557,0.01,0.042,0.042,0.036,0.031,16.76,19.47,19.48,17.75,16.81,-1067,17.54,-945,20.4,-5499,19.1,-3448,17.8,12.29
"2016-09-01 07:15:00",9558,0.01,0.041,0.042,0.036,0.031,16.64,19.38,19.47,17.76,16.81,-1074,17.44,-950,20.3,-5318,19.1,-3430,17.8,12.29
"2016-09-01 07:30:00",9559,0.01,0.041,0.042,0.036,0.031,16.51,19.29,19.46,17.76,16.81,-1079,17.33,-955,20.25,-5321,19.1,-3403,17.8,12.3
"2016-09-01 07:45:00",9560,0.01,0.041,0.042,0.036,0.031,16.39,19.2,19.45,17.77,16.81,-1076,17.21,-956,20.19,-5441,19.1,-3410,17.8,12.29
"2016-09-01 08:00:00",9561,0.01,0.041,0.042,0.036,0.031,16.28,19.11,19.44,17.77,16.81,-1084,17.1,-959,20.1,-5366,19.1,-3415,17.8,12.3
"2016-09-01 08:15:00",9562,0.01,0.041,0.042,0.036,0.031,16.2,19.03,19.43,17.76,16.8,-1093,17,-960,20.04,-5268,19.1,-3376,17.8,12.3
"2016-09-01 08:30:00",9563,0.01,0.041,0.042,0.036,0.031,16.14,18.94,19.43,17.78,16.81,-1091,16.93,-964,19.99,-5321,19.1,-3392,17.8,12.3
"2016-09-01 08:45:00",9564,0.01,0.041,0.042,0.036,0.031,16.12,18.84,19.42,17.78,16.82,-1094,16.9,-963,19.9,-5292,19.1,-3369,17.8,12.31
"2016-09-01 09:00:00",9565,0.01,0.041,0.042,0.036,0.031,16.11,18.77,19.41,17.78,16.82,-1095,16.9,-963,19.85,-5330,19.1,-3406,17.8,12.29
"2016-09-01 09:15:00",9566,0.01,0.041,0.042,0.036,0.031,16.18,18.69,19.39,17.78,16.82,-1098,16.9,-966,19.8,-5409,19.1,-3396,17.8,12.29
"2016-09-01 09:30:00",9567,0.01,0.041,0.042,0.036,0.031,16.27,18.62,19.38,17.78,16.82,-1099,16.9,-964,19.7,-5299,19.1,-3407,17.8,12.29
"2016-09-01 09:45:00",9568,0.01,0.041,0.042,0.036,0.031,16.38,18.56,19.37,17.79,16.82,-1093,16.99,-966,19.67,-5360,19.1,-3365,17.8,12.3
"2016-09-01 10:00:00",9569,0.01,0.041,0.042,0.036,0.031,16.5,18.5,19.35,17.79,16.81,-1095,17.07,-969,19.6,-5336,19.1,-3399,17.8,12.29
"2016-09-01 10:15:00",9570,0.01,0.041,0.042,0.036,0.031,16.64,18.46,19.34,17.79,16.82,-1079,17.17,-969,19.53,-5530,19.1,-3371,17.8,12.28
"2016-09-01 10:30:00",9571,0.01,0.041,0.042,0.036,0.031,16.79,18.42,19.33,17.79,16.81,-1082,17.27,-972,19.4,-5364,19.1,-3397,17.8,12.3
"2016-09-01 10:45:00",9572,0.01,0.041,0.042,0.036,0.031,16.96,18.4,19.31,17.79,16.82,-1075,17.4,-972,19.37,-5298,19.1,-3416,17.8,12.29
"2016-09-01 11:00:00",9573,0.01,0.041,0.042,0.036,0.031,17.14,18.38,19.3,17.79,16.82,-1071,17.54,-974,19.3,-5283,19.1,-3377,17.8,12.3
"2016-09-01 11:15:00",9574,0.01,0.041,0.042,0.036,0.031,17.33,18.36,19.28,17.8,16.82,-1063,17.68,-975,19.29,-5436,19.1,-3423,17.8,12.3
"2016-09-01 11:30:00",9575,0.01,0.041,0.042,0.036,0.031,17.52,18.36,19.26,17.8,16.82,-1060,17.85,-976,19.2,-5392,19.1,-3389,17.8,12.32
"2016-09-01 11:45:00",9576,0.01,0.041,0.042,0.036,0.031,17.71,18.37,19.26,17.81,16.83,-1056,18,-978,19.2,-5346,19.1,-3391,17.8,12.32
"2016-09-01 12:00:00",9577,0.01,0.041,0.042,0.036,0.031,17.96,18.37,19.24,17.81,16.83,-1048,18.15,-980,19.15,-5384,19.1,-3414,17.8,12.31
"2016-09-01 12:15:00",9578,0.011,0.041,0.042,0.036,0.031,18.6,18.39,19.22,17.81,16.83,-1016,18.42,-979,19.1,-5364,19.1,-3353,17.8,12.32
"2016-09-01 12:30:00",9579,0.011,0.041,0.042,0.036,0.031,19.78,18.42,19.2,17.81,16.83,-986,18.99,-981,19.1,-5463,19.09,-3411,17.8,12.32
"2016-09-01 12:45:00",9580,0.011,0.041,0.042,0.036,0.031,21.13,18.47,19.19,17.81,16.82,-958,19.93,-979,19.1,-5539,19.03,-3402,17.8,12.33
"2016-09-01 13:00:00",9581,0.011,0.041,0.042,0.036,0.031,22.46,18.56,19.17,17.81,16.83,-914,20.85,-981,19.1,-5315,19,-3363,17.8,12.33
"2016-09-01 13:15:00",9582,0.012,0.041,0.042,0.036,0.031,23.71,18.69,19.15,17.81,16.83,-875,21.75,-979,19.1,-5414,19,-3435,17.8,12.33
"2016-09-01 13:30:00",9583,0.012,0.041,0.042,0.036,0.031,24.89,18.87,19.14,17.82,16.83,-846,22.53,-980,19.1,-5477,19,-3410,17.8,12.32
"2016-09-01 13:45:00",9584,0.012,0.041,0.042,0.036,0.031,26.01,19.07,19.12,17.81,16.83,-813,23.28,-979,19.1,-5549,19,-3401,17.8,12.33
"2016-09-01 14:00:00",9585,0.013,0.041,0.042,0.036,0.031,27.24,19.31,19.11,17.82,16.84,-791.7,24.17,-975,19.13,-5503,19,-3383,17.8,12.32
"2016-09-01 14:15:00",9586,0.013,0.041,0.042,0.036,0.031,28.44,19.6,19.09,17.81,16.83,-755.4,25.12,-975,19.2,-5473,19,-3405,17.8,12.32
"2016-09-01 14:30:00",9587,0.014,0.041,0.042,0.036,0.031,29.56,19.91,19.07,17.83,16.83,-726.6,26.12,-970,19.29,-5551,19,-3425,17.8,12.33
"2016-09-01 14:45:00",9588,0.014,0.042,0.042,0.036,0.031,30.61,20.27,19.06,17.81,16.84,-699.3,27.15,-968,19.37,-5529,19,-3418,17.8,12.35
"2016-09-01 15:00:00",9589,0.014,0.042,0.042,0.036,0.031,31.59,20.63,19.04,17.82,16.84,-670,28.16,-966,19.54,-5589,19,-3435,17.8,12.37
"2016-09-01 15:15:00",9590,0.014,0.042,0.042,0.036,0.031,32.51,21.02,19.02,17.81,16.84,-643.6,29.1,-963,19.69,-5513,19,-3453,17.8,12.37
"2016-09-01 15:30:00",9591,0.015,0.042,0.042,0.036,0.031,33.35,21.41,19,17.82,16.83,-622.1,30.07,-963,19.83,-5608,18.99,-3443,17.8,12.37
"2016-09-01 15:45:00",9592,0.015,0.042,0.042,0.036,0.031,34.09,21.8,18.99,17.82,16.84,-606.6,30.91,-956,19.97,-5400,18.96,-3452,17.8,12.36
"2016-09-01 16:00:00",9593,0.015,0.042,0.042,0.036,0.031,34.77,22.2,18.98,17.82,16.84,-584.2,31.72,-952,20.15,-5435,18.9,-3418,17.8,12.36
"2016-09-01 16:15:00",9594,0.015,0.042,0.042,0.036,0.031,35.34,22.6,18.97,17.81,16.84,-572.4,32.48,-946,20.31,-5536,18.9,-3435,17.8,12.37
"2016-09-01 16:30:00",9595,0.016,0.042,0.042,0.036,0.031,35.61,22.97,18.95,17.82,16.84,-562.7,33,-940,20.48,-5437,18.9,-3467,17.8,12.38
"2016-09-01 16:45:00",9596,0.016,0.042,0.042,0.036,0.031,35.17,23.34,18.95,17.82,16.84,-558.1,33.1,-922,20.66,-5604,18.9,-3479,17.8,12.39
"2016-09-01 17:00:00",9597,0.015,0.043,0.042,0.036,0.031,34.44,23.65,18.93,17.81,16.84,-562.6,32.81,-915,20.85,-5522,18.9,-3458,17.8,12.38
"2016-09-01 17:15:00",9598,0.015,0.043,0.042,0.036,0.031,33.83,23.92,18.93,17.81,16.84,-567.3,32.62,-910,21.03,-5435,18.9,-3447,17.8,12.4
"2016-09-01 17:30:00",9599,0.015,0.043,0.042,0.036,0.031,33.3,24.14,18.93,17.81,16.84,-569.6,32.38,-901,21.21,-5589,18.9,-3466,17.8,12.41
"2016-09-01 17:45:00",9600,0.015,0.043,0.042,0.036,0.031,32.84,24.31,18.93,17.81,16.84,-571.4,32.08,-891,21.37,-5502,18.9,-3502,17.8,12.4
"2016-09-01 18:00:00",9601,0.015,0.043,0.042,0.036,0.031,32.54,24.46,18.93,17.81,16.85,-576.3,31.87,-887,21.53,-5664,18.9,-3491,17.8,12.4
"2016-09-01 18:15:00",9602,0.014,0.043,0.042,0.036,0.031,32.34,24.56,18.93,17.81,16.84,-578.1,31.74,-884,21.67,-5677,18.9,-3481,17.8,12.39
"2016-09-01 18:30:00",9603,0.014,0.043,0.042,0.036,0.031,32.04,24.66,18.94,17.81,16.85,-581.4,31.53,-880,21.79,-6032,18.83,-3510,17.8,12.38
"2016-09-01 18:45:00",9604,0.014,0.043,0.042,0.036,0.031,31.45,24.72,18.94,17.81,16.85,-592.3,31.14,-879,21.92,-5847,18.8,-3488,17.8,12.37
"2016-09-01 19:00:00",9605,0.014,0.043,0.042,0.036,0.031,30.68,24.78,18.95,17.81,16.85,-610,30.48,-875,22.03,-5757,18.8,-3480,17.8,12.36
"2016-09-01 19:15:00",9606,0.014,0.043,0.042,0.036,0.031,29.94,24.79,18.96,17.81,16.85,-618.8,29.87,-875,22.13,-5903,18.8,-3520,17.8,12.36
"2016-09-01 19:30:00",9607,0.014,0.043,0.042,0.036,0.031,29.29,24.78,18.97,17.8,16.84,-627.9,29.23,-873,22.21,-5667,18.8,-3485,17.8,12.37
"2016-09-01 19:45:00",9608,0.013,0.043,0.042,0.036,0.031,28.63,24.75,18.99,17.81,16.84,-644,28.71,-873,22.3,-5879,18.8,-3500,17.8,12.36
"2016-09-01 20:00:00",9609,0.013,0.043,0.042,0.036,0.031,27.98,24.68,19,17.8,16.85,-661.5,28.13,-870,22.38,-5829,18.8,-3512,17.8,12.36
"2016-09-01 20:15:00",9610,0.013,0.043,0.042,0.036,0.031,27.29,24.61,19.02,17.8,16.85,-668.9,27.52,-872,22.41,-5686,18.8,-3498,17.8,12.33
"2016-09-01 20:30:00",9611,0.013,0.043,0.042,0.036,0.031,26.61,24.51,19.04,17.8,16.84,-685,26.95,-870,22.5,-5796,18.8,-3520,17.8,12.34
"2016-09-01 20:45:00",9612,0.013,0.043,0.042,0.036,0.031,25.97,24.4,19.05,17.79,16.85,-709.2,26.39,-870,22.5,-5726,18.8,-3530,17.8,12.34
"2016-09-01 21:00:00",9613,0.013,0.043,0.042,0.036,0.031,25.36,24.26,19.07,17.79,16.85,-723.3,25.78,-869,22.5,-5735,18.8,-3546,17.8,12.33
"2016-09-01 21:15:00",9614,0.012,0.043,0.042,0.036,0.031,24.79,24.13,19.09,17.79,16.84,-733.1,25.27,-868,22.5,-5730,18.8,-3554,17.8,12.34
"2016-09-01 21:30:00",9615,0.012,0.043,0.042,0.036,0.031,24.27,23.98,19.11,17.79,16.85,-749.8,24.83,-870,22.5,-5618,18.8,-3542,17.8,12.33
"2016-09-01 21:45:00",9616,0.012,0.043,0.042,0.036,0.031,23.8,23.81,19.13,17.79,16.86,-768.7,24.39,-870,22.5,-5869,18.87,-3562,17.8,12.33
"2016-09-01 22:00:00",9617,0.012,0.043,0.042,0.036,0.031,23.37,23.65,19.15,17.78,16.85,-784.6,23.99,-870,22.5,-5783,18.9,-3546,17.8,12.32
"2016-09-01 22:15:00",9618,0.012,0.043,0.042,0.036,0.031,22.97,23.47,19.17,17.78,16.85,-797.7,23.57,-870,22.5,-5767,18.9,-3543,17.8,12.29
"2016-09-01 22:30:00",9619,0.011,0.043,0.042,0.036,0.031,22.58,23.31,19.2,17.79,16.85,-807,23.16,-874,22.42,-5613,18.9,-3535,17.8,12.29
"2016-09-01 22:45:00",9620,0.011,0.042,0.042,0.036,0.031,22.22,23.14,19.21,17.78,16.84,-818,22.83,-870,22.4,-5697,18.9,-3524,17.8,12.29
"2016-09-01 23:00:00",9621,0.011,0.042,0.042,0.036,0.031,21.92,22.97,19.24,17.77,16.85,-827,22.52,-873,22.33,-5660,18.9,-3560,17.8,12.3
"2016-09-01 23:15:00",9622,0.011,0.042,0.042,0.036,0.031,21.61,22.81,19.26,17.78,16.85,-847,22.23,-875,22.3,-5763,18.9,-3500,17.8,12.3
"2016-09-01 23:30:00",9623,0.011,0.042,0.042,0.036,0.031,21.32,22.65,19.27,17.79,16.84,-862,21.95,-877,22.21,-5794,18.9,-3515,17.8,12.29
"2016-09-01 23:45:00",9624,0.011,0.042,0.042,0.036,0.031,21.03,22.49,19.29,17.78,16.84,-866,21.69,-880,22.17,-5633,18.9,-3506,17.8,12.28
"2016-09-02 00:00:00",9625,0.011,0.042,0.042,0.036,0.031,20.79,22.34,19.31,17.79,16.85,-873,21.45,-881,22.1,-5668,18.9,-3521,17.8,12.29
"2016-09-02 00:15:00",9626,0.011,0.042,0.042,0.036,0.031,20.59,22.18,19.33,17.78,16.85,-881,21.25,-885,22.02,-5522,18.95,-3524,17.8,12.29
"2016-09-02 00:30:00",9627,0.011,0.042,0.042,0.036,0.031,20.43,22.04,19.35,17.77,16.84,-887,21.06,-882,21.96,-5546,19,-3506,17.8,12.28
"2016-09-02 00:45:00",9628,0.011,0.042,0.042,0.036,0.031,20.29,21.9,19.36,17.78,16.84,-899,20.92,-884,21.9,-5677,19,-3514,17.8,12.25
"2016-09-02 01:00:00",9629,0.011,0.042,0.042,0.036,0.031,20.15,21.76,19.37,17.77,16.84,-901,20.77,-887,21.81,-5493,19,-3523,17.8,12.28
"2016-09-02 01:15:00",9630,0.011,0.042,0.042,0.036,0.031,20.01,21.63,19.38,17.77,16.84,-908,20.63,-889,21.74,-5516,19,-3540,17.8,12.27
"2016-09-02 01:30:00",9631,0.011,0.042,0.042,0.036,0.031,19.89,21.51,19.39,17.78,16.85,-918,20.49,-889,21.68,-5497,19,-3559,17.8,12.26
"2016-09-02 01:45:00",9632,0.011,0.042,0.042,0.036,0.031,19.78,21.4,19.41,17.79,16.84,-937,20.37,-892,21.6,-5519,19,-3564,17.8,12.26
"2016-09-02 02:00:00",9633,0.011,0.042,0.042,0.036,0.031,19.67,21.28,19.42,17.78,16.85,-932,20.27,-898,21.51,-5489,19,-3533,17.8,12.26
"2016-09-02 02:15:00",9634,0.011,0.042,0.042,0.036,0.031,19.56,21.17,19.43,17.78,16.85,-942,20.16,-898,21.45,-5527,19,-3545,17.8,12.27
"2016-09-02 02:30:00",9635,0.011,0.042,0.042,0.036,0.031,19.44,21.07,19.43,17.78,16.84,-947,20.05,-900,21.4,-5474,19,-3538,17.8,12.26
"2016-09-02 02:45:00",9636,0.011,0.042,0.042,0.036,0.031,19.31,20.97,19.44,17.79,16.85,-954,19.93,-906,21.3,-5338,19,-3536,17.8,12.27
"2016-09-02 03:00:00",9637,0.011,0.042,0.042,0.036,0.031,19.17,20.87,19.45,17.78,16.84,-957,19.81,-909,21.25,-5501,19.02,-3518,17.8,12.25
"2016-09-02 03:15:00",9638,0.011,0.042,0.042,0.036,0.031,19.02,20.77,19.44,17.78,16.84,-962,19.67,-915,21.19,-5340,19.09,-3544,17.8,12.26
"2016-09-02 03:30:00",9639,0.011,0.042,0.042,0.036,0.031,18.86,20.68,19.45,17.79,16.84,-959,19.49,-917,21.1,-5371,19.1,-3550,17.8,12.25
"2016-09-02 03:45:00",9640,0.011,0.042,0.042,0.036,0.031,18.71,20.59,19.45,17.79,16.84,-969,19.32,-925,21.05,-5368,19.1,-3513,17.8,12.25
"2016-09-02 04:00:00",9641,0.011,0.042,0.042,0.036,0.031,18.55,20.49,19.46,17.79,16.85,-969,19.17,-923,21,-5419,19.1,-3537,17.8,12.26
"2016-09-02 04:15:00",9642,0.011,0.042,0.042,0.036,0.031,18.32,20.41,19.46,17.79,16.85,-978,19,-930,20.91,-5398,19.1,-3544,17.8,12.25
"2016-09-02 04:30:00",9643,0.01,0.042,0.042,0.036,0.031,18.06,20.31,19.46,17.79,16.85,-995,18.79,-931,20.87,-5297,19.1,-3572,17.8,12.26
"2016-09-02 04:45:00",9644,0.01,0.042,0.042,0.036,0.031,17.8,20.21,19.45,17.8,16.85,-1015,18.57,-939,20.8,-5465,19.1,-3512,17.8,12.26
"2016-09-02 05:00:00",9645,0.01,0.042,0.042,0.036,0.031,17.55,20.11,19.45,17.8,16.85,-1027,18.35,-942,20.72,-5459,19.1,-3504,17.8,12.25
"2016-09-02 05:15:00",9646,0.01,0.042,0.042,0.036,0.031,17.29,20,19.45,17.79,16.85,-1041,18.13,-944,20.68,-5416,19.1,-3531,17.8,12.26
"2016-09-02 05:30:00",9647,0.01,0.042,0.042,0.036,0.031,17.07,19.89,19.45,17.8,16.85,-1049,17.91,-948,20.6,-5288,19.1,-3503,17.8,12.25
"2016-09-02 05:45:00",9648,0.01,0.042,0.042,0.036,0.031,16.88,19.78,19.44,17.8,16.85,-1060,17.74,-949,20.55,-5431,19.1,-3462,17.8,12.26
"2016-09-02 06:00:00",9649,0.01,0.041,0.042,0.036,0.031,16.71,19.66,19.44,17.8,16.85,-1067,17.56,-954,20.49,-5258,19.1,-3516,17.8,12.25
"2016-09-02 06:15:00",9650,0.01,0.041,0.042,0.036,0.031,16.57,19.55,19.44,17.81,16.84,-1074,17.41,-955,20.4,-5364,19.1,-3500,17.8,12.25
"2016-09-02 06:30:00",9651,0.01,0.041,0.042,0.036,0.031,16.45,19.44,19.43,17.81,16.84,-1079,17.27,-955,20.33,-5378,19.1,-3497,17.8,12.26
"2016-09-02 06:45:00",9652,0.01,0.041,0.042,0.036,0.031,16.32,19.33,19.43,17.81,16.85,-1083,17.16,-957,20.29,-5419,19.1,-3497,17.8,12.26
"2016-09-02 07:00:00",9653,0.01,0.041,0.042,0.036,0.031,16.2,19.21,19.42,17.81,16.85,-1088,17.04,-961,20.2,-5331,19.1,-3484,17.8,12.25
"2016-09-02 07:15:00",9654,0.01,0.041,0.042,0.036,0.031,16.07,19.11,19.41,17.82,16.86,-1094,16.91,-962,20.13,-5417,19.1,-3442,17.8,12.25
"2016-09-02 07:30:00",9655,0.01,0.041,0.042,0.036,0.031,15.98,19.01,19.4,17.82,16.85,-1104,16.8,-962,20.07,-5377,19.1,-3477,17.8,12.26
"2016-09-02 07:45:00",9656,0.01,0.041,0.042,0.036,0.031,15.94,18.91,19.4,17.81,16.85,-1108,16.71,-962,20,-5310,19.1,-3464,17.81,12.25
"2016-09-02 08:00:00",9657,0.01,0.041,0.042,0.036,0.031,15.9,18.81,19.38,17.82,16.85,-1112,16.7,-966,19.91,-5326,19.1,-3467,17.81,12.25
"2016-09-02 08:15:00",9658,0.01,0.041,0.042,0.036,0.031,15.91,18.73,19.37,17.82,16.85,-1115,16.61,-966,19.86,-5378,19.1,-3444,17.87,12.25
"2016-09-02 08:30:00",9659,0.01,0.041,0.042,0.036,0.031,15.99,18.64,19.36,17.82,16.85,-1107,16.68,-966,19.8,-5275,19.1,-3459,17.9,12.24
"2016-09-02 08:45:00",9660,0.01,0.041,0.042,0.036,0.031,16.17,18.56,19.35,17.82,16.85,-1113,16.74,-970,19.71,-5344,19.1,-3459,17.9,12.24
"2016-09-02 09:00:00",9661,0.01,0.041,0.042,0.036,0.031,16.41,18.49,19.34,17.83,16.86,-1100,16.89,-970,19.66,-5360,19.1,-3414,17.9,12.26
"2016-09-02 09:15:00",9662,0.01,0.041,0.042,0.036,0.031,16.65,18.44,19.33,17.82,16.86,-1096,17.05,-972,19.6,-5421,19.1,-3445,17.9,12.26
"2016-09-02 09:30:00",9663,0.01,0.041,0.042,0.036,0.031,16.91,18.4,19.32,17.83,16.86,"NAN",17.25,-977,19.47,-5315,19.1,-3435,17.9,12.26
"2016-09-02 09:45:00",9664,0.01,0.041,0.042,0.036,0.031,17.17,18.37,19.3,17.84,16.86,-1075,17.45,-976,19.4,-5310,19.1,-3444,17.9,12.26
"2016-09-02 10:00:00",9665,0.01,0.041,0.042,0.036,0.031,17.44,18.37,19.29,17.83,16.87,-1066,17.65,-977,19.34,-5313,19.1,-3415,17.9,12.26
