TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
5/12/2016 2:00	146	0.138	0.145	0.141	0.108	0.102	9.38	12.13	11.26	10.18	9.66	-44.47	10.42	-67.88	12.61	-55.19	11	-43.69	10.4	12.76
5/12/2016 2:15	147	0.138	0.145	0.141	0.108	0.102	9.2	12.01	11.27	10.18	9.65	-44.55	10.24	-67.65	12.53	-54.89	11	-43.47	10.4	12.76
5/12/2016 2:30	148	0.138	0.144	0.141	0.108	0.102	9.04	11.87	11.28	10.18	9.65	-44.63	9.99	-67.43	12.46	-54.53	11	-43.29	10.4	12.76
5/12/2016 2:45	149	0.138	0.144	0.141	0.108	0.102	8.92	11.74	11.29	10.18	9.65	-44.69	9.86	-67.17	12.39	-54.23	11	-43.1	10.4	12.76
5/12/2016 3:00	150	0.138	0.144	0.141	0.108	0.102	8.83	11.61	11.29	10.18	9.66	-44.74	9.73	-66.92	12.3	-53.89	11.02	-42.91	10.4	12.77
5/12/2016 3:15	151	0.138	0.144	0.141	0.108	0.102	8.78	11.49	11.3	10.18	9.64	-44.79	9.64	-66.74	12.21	-53.59	11.1	-42.75	10.4	12.77
5/12/2016 3:30	152	0.138	0.144	0.141	0.108	0.102	8.72	11.38	11.3	10.18	9.64	-44.83	9.56	-66.55	12.13	-53.28	11.1	-42.53	10.4	12.77
5/12/2016 3:45	153	0.138	0.144	0.141	0.108	0.102	8.66	11.27	11.3	10.17	9.64	-44.83	9.49	-66.33	12.07	-52.93	11.1	-42.25	10.4	12.77
5/12/2016 4:00	154	0.138	0.144	0.141	0.108	0.102	8.59	11.17	11.3	10.18	9.64	-44.89	9.4	-66.03	12	-52.67	11.1	-42.07	10.4	12.76
5/12/2016 4:15	155	0.138	0.144	0.141	0.108	0.102	8.53	11.07	11.3	10.18	9.64	-44.91	9.32	-65.95	11.91	-52.37	11.1	-41.9	10.4	12.77
5/12/2016 4:30	156	0.137	0.144	0.141	0.108	0.102	8.47	10.99	11.31	10.18	9.63	-44.97	9.26	-65.73	11.84	-52.07	11.1	-41.83	10.4	12.76
5/12/2016 4:45	157	0.137	0.144	0.141	0.108	0.102	8.41	10.89	11.3	10.18	9.63	-45	9.2	-65.53	11.78	-51.81	11.1	-41.68	10.4	12.77
5/12/2016 5:00	158	0.137	0.144	0.141	0.108	0.102	8.34	10.81	11.29	10.18	9.63	-45.05	9.1	-65.37	11.7	-51.49	11.1	-41.37	10.4	12.76
5/12/2016 5:15	159	0.137	0.144	0.141	0.108	0.102	8.28	10.71	11.29	10.18	9.63	-45.1	9.06	-65.23	11.63	-51.24	11.1	-41.33	10.4	12.77
5/12/2016 5:30	160	0.137	0.144	0.141	0.108	0.102	8.22	10.64	11.28	10.18	9.63	-45.1	9	-65.05	11.59	-50.93	11.1	-41.19	10.4	12.77
5/12/2016 5:45	161	0.137	0.144	0.141	0.108	0.102	8.16	10.57	11.27	10.19	9.62	-45.11	8.91	-64.89	11.5	-50.69	11.1	-41.03	10.4	12.76
5/12/2016 6:00	162	0.137	0.144	0.141	0.108	0.102	8.11	10.5	11.27	10.18	9.63	-45.13	8.87	-64.71	11.45	-50.4	11.1	-40.86	10.4	12.77
5/12/2016 6:15	163	0.137	0.144	0.141	0.108	0.102	8.06	10.43	11.25	10.19	9.62	-45.17	8.8	-64.56	11.4	-50.17	11.1	-40.73	10.4	12.77
5/12/2016 6:30	164	0.137	0.144	0.141	0.108	0.102	8.02	10.35	11.24	10.18	9.63	-45.2	8.74	-64.45	11.31	-49.93	11.1	-40.56	10.4	12.76
5/12/2016 6:45	165	0.137	0.144	0.141	0.108	0.102	7.979	10.29	11.23	10.2	9.61	-45.21	8.7	-64.26	11.29	-49.65	11.1	-40.41	10.4	12.76
5/12/2016 7:00	166	0.137	0.144	0.141	0.108	0.102	7.947	10.22	11.23	10.19	9.62	-45.22	8.68	-64.11	11.2	-49.41	11.1	-40.29	10.4	12.77
5/12/2016 7:15	167	0.137	0.144	0.141	0.108	0.102	7.919	10.17	11.22	10.19	9.62	-45.27	8.6	-63.98	11.17	-49.15	11.1	-40.11	10.4	12.77
5/12/2016 7:30	168	0.137	0.144	0.141	0.108	0.102	7.918	10.11	11.2	10.19	9.62	-45.29	8.6	-63.9	11.1	-48.96	11.1	-39.96	10.4	12.77
5/12/2016 7:45	169	0.137	0.144	0.141	0.108	0.102	7.922	10.05	11.18	10.2	9.61	-45.3	8.6	-63.76	11.05	-48.69	11.1	-39.7	10.4	12.76
5/12/2016 8:00	170	0.137	0.144	0.141	0.108	0.101	7.957	10	11.17	10.2	9.61	-45.3	8.6	-63.66	11	-48.45	11.1	-39.49	10.4	12.77
5/12/2016 8:15	171	0.137	0.144	0.141	0.108	0.101	8.06	9.95	11.15	10.2	9.62	-45.3	8.62	-63.5	10.95	-48.24	11.1	-39.21	10.4	12.76
5/12/2016 8:30	172	0.137	0.144	0.141	0.108	0.101	8.18	9.91	11.14	10.2	9.61	-45.31	8.7	-63.34	10.9	-48.01	11.1	-39.01	10.4	12.77
5/12/2016 8:45	173	0.137	0.144	0.141	0.108	0.101	8.34	9.87	11.13	10.2	9.61	-45.34	8.79	-63.19	10.88	-47.81	11.1	-38.75	10.4	12.78
5/12/2016 9:00	174	0.137	0.144	0.141	0.108	0.101	8.5	9.85	11.11	10.2	9.61	-45.33	8.91	-63.18	10.8	-47.56	11.1	-38.53	10.4	12.77
5/12/2016 9:15	175	0.138	0.144	0.141	0.108	0.101	8.67	9.84	11.09	10.2	9.61	-45.32	9.03	-63.08	10.8	-47.37	11.1	-38.33	10.4	12.78
5/12/2016 9:30	176	0.138	0.144	0.141	0.108	0.101	8.83	9.83	11.07	10.2	9.61	-45.31	9.15	-62.97	10.73	-47.12	11.1	-38.1	10.4	12.78
5/12/2016 9:45	177	0.138	0.143	0.141	0.108	0.101	9.03	9.84	11.06	10.2	9.61	-45.33	9.3	-62.86	10.7	-46.97	11.1	-37.87	10.4	12.79
5/12/2016 10:00	178	0.138	0.143	0.141	0.108	0.102	9.21	9.85	11.05	10.2	9.61	-45.3	9.44	-62.82	10.7	-46.74	11.1	-37.64	10.4	12.81
5/12/2016 10:15	179	0.138	0.143	0.141	0.108	0.101	9.34	9.87	11.03	10.21	9.61	-45.31	9.55	-62.68	10.66	-46.55	11.1	-37.43	10.4	12.8
5/12/2016 10:30	180	0.138	0.143	0.141	0.108	0.102	9.49	9.89	11.01	10.19	9.61	-45.35	9.66	-62.62	10.6	-46.33	11.1	-37.23	10.4	12.8
5/12/2016 10:45	181	0.138	0.143	0.141	0.108	0.102	9.61	9.92	10.99	10.21	9.6	-45.37	9.79	-62.55	10.6	-46.16	11.07	-37.01	10.4	12.79
5/12/2016 11:00	182	0.138	0.143	0.141	0.108	0.102	9.72	9.96	10.98	10.2	9.61	-45.4	9.91	-62.48	10.6	-45.95	11	-36.81	10.4	12.8
5/12/2016 11:15	183	0.138	0.143	0.141	0.108	0.102	9.85	9.99	10.96	10.2	9.6	-45.4	10.03	-62.39	10.6	-45.78	11	-36.63	10.4	12.8
5/12/2016 11:30	184	0.138	0.143	0.141	0.108	0.102	10	10.02	10.94	10.2	9.6	-45.41	10.23	-62.29	10.6	-45.59	11	-36.43	10.4	12.8
5/12/2016 11:45	185	0.138	0.143	0.141	0.108	0.102	10.16	10.06	10.92	10.21	9.61	-45.44	10.35	-62.19	10.6	-45.43	11	-36.24	10.4	12.8
5/12/2016 12:00	186	0.138	0.143	0.141	0.108	0.102	10.34	10.1	10.91	10.2	9.6	-45.49	10.47	-62.11	10.6	-45.19	11	-36.03	10.4	12.79
5/12/2016 12:15	187	0.139	0.143	0.141	0.108	0.102	10.76	10.14	10.88	10.2	9.6	-45.5	10.69	-62.04	10.6	-45.05	11	-35.89	10.4	12.8
5/12/2016 12:30	188	0.139	0.143	0.141	0.108	0.102	11.53	10.2	10.88	10.19	9.6	-45.5	11.05	-61.97	10.6	-44.89	11	-35.69	10.4	12.8
5/12/2016 12:45	189	0.139	0.143	0.141	0.108	0.102	12.23	10.28	10.86	10.2	9.6	-45.45	11.51	-61.89	10.6	-44.69	11	-35.5	10.4	12.8
5/12/2016 13:00	190	0.139	0.143	0.141	0.108	0.102	12.96	10.4	10.85	10.2	9.6	-45.39	12.03	-61.86	10.6	-44.5	11	-35.33	10.4	12.8
5/12/2016 13:15	191	0.14	0.143	0.141	0.108	0.102	14.5	10.55	10.83	10.2	9.6	-45.32	12.83	-61.79	10.66	-44.33	11	-35.18	10.4	12.8
5/12/2016 13:30	192	0.14	0.143	0.141	0.108	0.102	16.25	10.78	10.81	10.19	9.6	-45.17	13.97	-61.72	10.7	-44.17	10.94	-34.99	10.4	12.82
5/12/2016 13:45	193	0.14	0.143	0.141	0.108	0.102	17.85	11.07	10.81	10.2	9.6	-44.93	15.27	-61.65	10.78	-43.98	10.9	-34.85	10.4	12.84
5/12/2016 14:00	194	0.141	0.143	0.141	0.108	0.101	19.22	11.41	10.79	10.2	9.6	-44.66	16.51	-61.58	10.86	-43.85	10.9	-34.7	10.4	12.84
5/12/2016 14:15	195	0.141	0.143	0.141	0.108	0.101	20.36	11.82	10.77	10.19	9.59	-44.37	17.65	-61.53	10.97	-43.67	10.9	-34.53	10.4	12.83
5/12/2016 14:30	196	0.141	0.143	0.141	0.108	0.101	21.37	12.26	10.76	10.2	9.6	-44.1	18.69	-61.44	11.13	-43.55	10.9	-34.39	10.4	12.84
5/12/2016 14:45	197	0.142	0.144	0.141	0.108	0.101	22.3	12.7	10.75	10.19	9.6	-41.23	19.73	-61.38	11.28	-43.35	10.9	-34.25	10.4	12.85
5/12/2016 15:00	198	0.142	0.144	0.141	0.108	0.101	23.12	13.16	10.74	10.19	9.6	-40.93	20.63	-61.3	11.47	-43.22	10.9	-34.08	10.4	12.88
5/12/2016 15:15	199	0.142	0.144	0.141	0.108	0.101	23.97	13.63	10.73	10.18	9.6	-40.78	21.51	-61.26	11.67	-43.04	10.9	-33.97	10.4	12.87
5/12/2016 15:30	200	0.142	0.144	0.141	0.108	0.101	24.74	14.1	10.72	10.18	9.6	-40.75	22.35	-61.21	11.89	-42.91	10.9	-33.82	10.4	12.88
5/12/2016 15:45	201	0.142	0.144	0.141	0.108	0.101	25.42	14.55	10.72	10.18	9.6	-40.71	23.1	-61.19	12.11	-42.76	10.9	-33.65	10.4	12.87
5/12/2016 16:00	202	0.142	0.144	0.141	0.108	0.101	25.83	15.02	10.71	10.18	9.59	-40.73	23.82	-61.14	12.34	-42.59	10.9	-33.51	10.4	12.87
5/12/2016 16:15	203	0.142	0.144	0.141	0.108	0.101	25.87	15.47	10.71	10.18	9.59	-40.83	24.25	-61.07	12.59	-42.47	10.9	-33.35	10.4	12.87
5/12/2016 16:30	204	0.141	0.144	0.141	0.108	0.101	25.7	15.89	10.71	10.17	9.59	-41.1	24.53	-61.01	12.84	-42.31	10.88	-33.21	10.4	12.87
5/12/2016 16:45	205	0.141	0.144	0.141	0.108	0.101	25.09	16.27	10.72	10.17	9.59	-41.49	24.43	-60.76	13.09	-42.19	10.8	-33.05	10.4	12.87
5/12/2016 17:00	206	0.141	0.144	0.141	0.108	0.101	24.49	16.56	10.72	10.16	9.6	-42.03	24.1	-60.91	13.32	-42.03	10.8	-32.95	10.4	12.88
5/12/2016 17:15	207	0.141	0.145	0.141	0.108	0.101	24.2	16.8	10.72	10.17	9.59	-42.55	24	-60.85	13.55	-41.9	10.8	-32.83	10.4	12.88
5/12/2016 17:30	208	0.14	0.145	0.141	0.108	0.101	24.19	16.99	10.74	10.17	9.59	-43.03	24	-60.79	13.79	-41.79	10.8	-32.67	10.4	12.88
5/12/2016 17:45	209	0.14	0.145	0.141	0.108	0.101	24.14	17.17	10.75	10.15	9.59	-43.51	23.77	-60.73	14.01	-41.63	10.8	-32.53	10.4	12.87
5/12/2016 18:00	210	0.14	0.145	0.141	0.108	0.101	23.79	17.29	10.77	10.16	9.59	-44.13	23.29	-60.69	14.17	-41.54	10.8	-32.4	10.4	12.86
5/12/2016 18:15	211	0.139	0.145	0.141	0.108	0.101	23.35	17.41	10.79	10.16	9.59	-44.67	22.99	-60.66	14.34	-41.34	10.8	-32.26	10.4	12.88
5/12/2016 18:30	212	0.139	0.145	0.141	0.108	0.101	22.97	17.48	10.82	10.16	9.59	-45.22	22.76	-60.59	14.47	-41.24	10.8	-32.17	10.37	12.88
5/12/2016 18:45	213	0.139	0.145	0.141	0.108	0.101	22.61	17.53	10.85	10.15	9.59	-45.71	22.49	-60.56	14.61	-41.1	10.8	-32.04	10.32	12.85
5/12/2016 19:00	214	0.138	0.145	0.141	0.108	0.101	22.21	17.57	10.87	10.15	9.59	-46.25	22.16	-60.52	14.73	-40.99	10.8	-31.89	10.3	12.85
5/12/2016 19:15	215	0.138	0.145	0.141	0.108	0.101	21.79	17.59	10.9	10.14	9.59	-46.77	21.83	-60.51	14.83	-40.87	10.8	-31.81	10.3	12.83
5/12/2016 19:30	216	0.138	0.145	0.141	0.108	0.101	21.41	17.58	10.93	10.14	9.59	-47.28	21.48	-60.39	14.92	-40.72	10.83	-31.69	10.3	12.84
5/12/2016 19:45	217	0.137	0.144	0.141	0.108	0.101	21	17.56	10.97	10.14	9.58	-47.72	21.14	-60.39	15	-40.6	10.9	-31.56	10.3	12.83
5/12/2016 20:00	218	0.137	0.144	0.14	0.108	0.101	20.5	17.52	11	10.15	9.58	-48.21	20.73	-60.43	15.09	-40.47	10.9	-31.43	10.3	12.83
5/12/2016 20:15	219	0.137	0.144	0.14	0.108	0.101	19.92	17.48	11.05	10.14	9.59	-48.67	20.27	-60.45	15.13	-40.35	10.9	-31.33	10.3	12.84
5/12/2016 20:30	220	0.136	0.144	0.14	0.108	0.101	19.36	17.41	11.08	10.14	9.59	-49.08	19.81	-60.39	15.2	-40.23	10.9	-31.21	10.3	12.83
5/12/2016 20:45	221	0.136	0.144	0.14	0.108	0.101	18.79	17.31	11.12	10.13	9.58	-49.51	19.27	-60.21	15.2	-40.11	10.9	-31.09	10.3	12.83
5/12/2016 21:00	222	0.135	0.144	0.14	0.108	0.101	18.22	17.2	11.16	10.12	9.58	-50.71	18.77	-60.29	15.27	-40	10.9	-30.99	10.3	12.81
5/12/2016 21:15	223	0.135	0.144	0.14	0.108	0.101	17.69	17.06	11.21	10.13	9.58	-53.28	18.3	-60.35	15.3	-39.78	10.9	-30.9	10.3	12.8
5/12/2016 21:30	224	0.135	0.144	0.141	0.108	0.101	17.18	16.93	11.25	10.13	9.58	-53.65	17.85	-60.22	15.3	-39.61	10.93	-30.77	10.3	12.8
5/12/2016 21:45	225	0.135	0.144	0.141	0.108	0.101	16.71	16.77	11.28	10.13	9.58	-53.99	17.42	-59.99	15.3	-39.42	11	-30.66	10.3	12.8
5/12/2016 22:00	226	0.135	0.143	0.141	0.108	0.101	16.28	16.6	11.33	10.12	9.58	-54.25	17.01	-60.25	15.25	-39.2	11	-30.55	10.3	12.8
5/12/2016 22:15	227	0.134	0.143	0.141	0.108	0.101	15.89	16.45	11.37	10.12	9.58	-54.54	16.64	-60.09	15.2	-39.03	11	-30.46	10.3	12.8
5/12/2016 22:30	228	0.134	0.143	0.141	0.108	0.101	15.52	16.28	11.41	10.12	9.58	-54.77	16.29	-60.09	15.2	-38.81	11	-30.34	10.3	12.8
5/12/2016 22:45	229	0.134	0.143	0.141	0.108	0.101	15.19	16.09	11.44	10.13	9.58	-55.01	15.96	-60.02	15.15	-38.65	11.05	-30.25	10.3	12.79
5/12/2016 23:00	230	0.134	0.143	0.141	0.108	0.101	14.89	15.92	11.48	10.12	9.58	-55.21	15.66	-60.21	15.1	-38.49	11.1	-30.15	10.3	12.8
5/12/2016 23:15	231	0.134	0.143	0.141	0.108	0.101	14.58	15.76	11.52	10.13	9.57	-55.38	15.37	-60.12	15.03	-38.26	11.1	-30.06	10.3	12.79
5/12/2016 23:30	232	0.134	0.143	0.141	0.108	0.101	14.3	15.59	11.56	10.12	9.57	-55.55	15.1	-60.09	15	-38.13	11.1	-29.94	10.3	12.76
5/12/2016 23:45	233	0.134	0.143	0.141	0.108	0.101	14.03	15.43	11.6	10.12	9.58	-55.7	14.84	-60.17	14.9	-37.91	11.1	-29.85	10.3	12.77
5/13/2016 0:00	234	0.134	0.143	0.141	0.108	0.101	13.79	15.26	11.62	10.12	9.57	-55.78	14.59	-59.99	14.85	-37.74	11.17	-29.77	10.3	12.77
5/13/2016 0:15	235	0.133	0.143	0.141	0.108	0.101	13.56	15.11	11.66	10.13	9.58	-55.93	14.37	-60.24	14.8	-37.57	11.2	-29.69	10.3	12.77
5/13/2016 0:30	236	0.133	0.143	0.141	0.108	0.101	13.36	14.96	11.68	10.14	9.57	-56.05	14.16	-60.09	14.7	-37.39	11.2	-29.56	10.3	12.76
5/13/2016 0:45	237	0.133	0.143	0.141	0.108	0.101	13.16	14.8	11.71	10.14	9.57	-56.15	13.95	-60.26	14.63	-37.23	11.2	-29.48	10.3	12.76
5/13/2016 1:00	238	0.133	0.142	0.141	0.108	0.101	12.95	14.66	11.74	10.14	9.57	-56.26	13.69	-60.35	14.57	-37.05	11.21	-29.4	10.3	12.76
5/13/2016 1:15	239	0.133	0.142	0.141	0.108	0.101	12.77	14.51	11.76	10.14	9.57	-56.35	13.51	-60.26	14.5	-36.86	11.3	-29.33	10.3	12.76
5/13/2016 1:30	240	0.133	0.142	0.141	0.108	0.101	12.59	14.39	11.78	10.15	9.57	-56.4	13.33	-60.29	14.4	-36.76	11.3	-29.24	10.3	12.77
5/13/2016 1:45	241	0.133	0.142	0.141	0.108	0.101	12.39	14.25	11.8	10.15	9.57	-56.47	13.13	-60.28	14.33	-36.57	11.3	-29.11	10.3	12.76
5/13/2016 2:00	242	0.133	0.142	0.141	0.108	0.101	12.22	14.1	11.81	10.16	9.57	-56.53	12.95	-60.27	14.25	-36.41	11.3	-29.04	10.3	12.76
5/13/2016 2:15	243	0.132	0.142	0.141	0.108	0.101	12.05	13.98	11.84	10.16	9.57	-56.59	12.79	-60.37	14.19	-36.29	11.3	-28.99	10.3	12.77
5/13/2016 2:30	244	0.132	0.142	0.141	0.108	0.101	11.88	13.85	11.85	10.16	9.57	-56.65	12.63	-60.39	14.1	-36.1	11.37	-28.89	10.3	12.76
5/13/2016 2:45	245	0.132	0.142	0.141	0.108	0.101	11.73	13.73	11.86	10.17	9.57	-56.69	12.47	-60.35	14.02	-35.95	11.4	-28.8	10.3	12.76
5/13/2016 3:00	246	0.132	0.142	0.141	0.108	0.101	11.6	13.61	11.88	10.17	9.56	-56.71	12.34	-60.37	13.95	-35.81	11.4	-28.71	10.3	12.77
5/13/2016 3:15	247	0.132	0.142	0.141	0.108	0.101	11.46	13.49	11.89	10.18	9.57	-56.76	12.2	-60.36	13.88	-35.64	11.4	-28.65	10.3	12.73
5/13/2016 3:30	248	0.132	0.142	0.141	0.108	0.101	11.32	13.38	11.9	10.18	9.57	-56.81	12.06	-60.37	13.71	-35.51	11.4	-28.57	10.3	12.76
5/13/2016 3:45	249	0.132	0.142	0.141	0.108	0.101	11.19	13.27	11.91	10.18	9.57	-56.8	11.93	-60.35	13.65	-35.35	11.4	-28.47	10.3	12.75
5/13/2016 4:00	250	0.132	0.141	0.141	0.108	0.101	11.03	13.15	11.91	10.19	9.57	-56.86	11.79	-60.36	13.59	-35.21	11.45	-28.4	10.35	12.73
5/13/2016 4:15	251	0.132	0.141	0.141	0.108	0.101	10.88	13.05	11.92	10.19	9.57	-56.92	11.65	-60.35	13.5	-35.1	11.5	-28.31	10.39	12.75
5/13/2016 4:30	252	0.132	0.141	0.141	0.108	0.101	10.76	12.95	11.92	10.2	9.57	-56.91	11.53	-60.33	13.41	-34.95	11.5	-28.26	10.4	12.74
5/13/2016 4:45	253	0.132	0.141	0.141	0.108	0.101	10.61	12.83	11.92	10.21	9.56	-56.93	11.38	-60.33	13.36	-34.75	11.5	-28.17	10.4	12.74
5/13/2016 5:00	254	0.132	0.141	0.141	0.108	0.101	10.48	12.74	11.93	10.21	9.57	-56.95	11.25	-60.3	13.28	-34.67	11.5	-28.09	10.4	12.74
5/13/2016 5:15	255	0.132	0.141	0.141	0.108	0.101	10.34	12.63	11.92	10.22	9.57	-57.02	11.13	-60.32	13.2	-34.5	11.5	-27.99	10.4	12.72
5/13/2016 5:30	256	0.132	0.141	0.141	0.108	0.101	10.21	12.53	11.92	10.22	9.57	-57.01	11.01	-60.31	13.12	-34.37	11.5	-27.98	10.4	12.73
5/13/2016 5:45	257	0.132	0.141	0.141	0.108	0.101	10.09	12.43	11.92	10.23	9.57	-57.01	10.87	-60.29	13.07	-34.26	11.5	-27.88	10.4	12.73
5/13/2016 6:00	258	0.132	0.141	0.141	0.108	0.101	9.96	12.33	11.92	10.24	9.57	-57.05	10.76	-60.25	13	-34.09	11.5	-27.81	10.4	12.73
5/13/2016 6:15	259	0.132	0.141	0.141	0.108	0.101	9.84	12.23	11.92	10.24	9.57	-57.08	10.65	-60.23	12.91	-33.96	11.5	-27.73	10.4	12.72
5/13/2016 6:30	260	0.132	0.141	0.141	0.108	0.101	9.74	12.15	11.91	10.25	9.57	-57.1	10.54	-60.2	12.85	-33.82	11.5	-27.65	10.4	12.72
5/13/2016 6:45	261	0.132	0.141	0.14	0.108	0.101	9.63	12.05	11.9	10.25	9.57	-57.13	10.43	-60.2	12.8	-33.71	11.5	-27.59	10.4	12.72
5/13/2016 7:00	262	0.132	0.141	0.14	0.108	0.101	9.54	11.96	11.89	10.26	9.58	-57.13	10.35	-60.17	12.7	-33.6	11.59	-27.53	10.4	12.72
5/13/2016 7:15	263	0.132	0.141	0.14	0.108	0.101	9.48	11.87	11.89	10.26	9.58	-57.13	10.29	-60.13	12.65	-33.47	11.6	-27.45	10.4	12.72
5/13/2016 7:30	264	0.132	0.141	0.14	0.108	0.101	9.45	11.78	11.88	10.27	9.58	-57.1	10.2	-60.13	12.59	-33.33	11.6	-27.41	10.4	12.73
5/13/2016 7:45	265	0.132	0.141	0.14	0.108	0.101	9.41	11.7	11.88	10.27	9.58	-57.13	10.19	-60.09	12.51	-33.2	11.6	-27.31	10.4	12.72
5/13/2016 8:00	266	0.132	0.141	0.14	0.108	0.101	9.41	11.61	11.87	10.28	9.58	-57.11	10.1	-60.06	12.45	-33.09	11.6	-27.25	10.4	12.73
5/13/2016 8:15	267	0.132	0.141	0.14	0.108	0.101	9.49	11.55	11.85	10.29	9.59	-57.1	10.15	-60.05	12.4	-32.97	11.6	-27.2	10.4	12.73
5/13/2016 8:30	268	0.132	0.141	0.14	0.108	0.101	9.62	11.49	11.84	10.3	9.59	-57.08	10.2	-60	12.32	-32.85	11.6	-27.12	10.4	12.72
5/13/2016 8:45	269	0.132	0.141	0.14	0.108	0.101	9.78	11.41	11.83	10.29	9.59	-57.05	10.3	-60	12.28	-32.78	11.6	-27.04	10.4	12.72
5/13/2016 9:00	270	0.132	0.141	0.14	0.108	0.101	9.9	11.38	11.82	10.31	9.59	-57.05	10.39	-59.98	12.2	-32.63	11.6	-27.05	10.4	12.73
5/13/2016 9:15	271	0.132	0.141	0.14	0.108	0.101	10.07	11.34	11.81	10.3	9.59	-57.05	10.49	-59.83	12.16	-32.49	11.6	-26.94	10.4	12.73
5/13/2016 9:30	272	0.132	0.141	0.14	0.108	0.101	10.28	11.33	11.79	10.31	9.58	-57.01	10.63	-59.84	12.1	-32.4	11.6	-26.9	10.4	12.73
5/13/2016 9:45	273	0.132	0.141	0.14	0.108	0.101	10.49	11.32	11.78	10.31	9.58	-57.01	10.77	-59.92	12.07	-32.29	11.6	-26.82	10.4	12.73
5/13/2016 10:00	274	0.132	0.141	0.14	0.108	0.101	10.68	11.3	11.76	10.32	9.59	-57.01	10.93	-59.91	12	-32.17	11.6	-26.74	10.4	12.73
5/13/2016 10:15	275	0.132	0.141	0.14	0.108	0.101	10.84	11.31	11.75	10.32	9.6	-56.97	11.07	-59.91	12	-32.09	11.6	-26.71	10.4	12.73
5/13/2016 10:30	276	0.132	0.141	0.14	0.108	0.101	11.03	11.33	11.74	10.32	9.59	-56.98	11.23	-59.89	11.97	-31.97	11.6	-26.65	10.45	12.73
5/13/2016 10:45	277	0.132	0.141	0.14	0.107	0.101	11.21	11.35	11.72	10.34	9.6	-56.97	11.37	-59.87	11.9	-31.85	11.53	-26.6	10.5	12.76
5/13/2016 11:00	278	0.132	0.141	0.14	0.107	0.101	11.4	11.38	11.7	10.33	9.6	-56.97	11.54	-59.87	11.9	-31.76	11.5	-26.51	10.5	12.76
5/13/2016 11:15	279	0.132	0.141	0.14	0.107	0.101	11.62	11.41	11.69	10.35	9.6	-56.96	11.71	-59.83	11.9	-31.67	11.5	-26.45	10.5	12.76
5/13/2016 11:30	280	0.133	0.14	0.14	0.107	0.101	11.91	11.45	11.67	10.34	9.6	-56.95	11.91	-59.8	11.9	-31.53	11.5	-26.39	10.5	12.76
5/13/2016 11:45	281	0.133	0.14	0.14	0.107	0.101	12.26	11.5	11.65	10.35	9.6	-56.92	12.18	-59.79	11.9	-31.43	11.5	-26.38	10.5	12.77
5/13/2016 12:00	282	0.133	0.14	0.14	0.107	0.101	12.65	11.56	11.64	10.35	9.6	-56.94	12.46	-59.75	11.9	-31.38	11.5	-26.31	10.5	12.76
5/13/2016 12:15	283	0.133	0.14	0.14	0.107	0.101	13.16	11.63	11.62	10.35	9.6	-56.93	12.77	-59.77	11.9	-31.29	11.5	-26.26	10.5	12.76
5/13/2016 12:30	284	0.133	0.14	0.14	0.107	0.101	13.84	11.72	11.61	10.35	9.61	-56.93	13.2	-59.79	11.9	-31.2	11.5	-26.19	10.5	12.76
5/13/2016 12:45	285	0.134	0.14	0.14	0.107	0.101	14.45	11.83	11.6	10.35	9.61	-56.9	13.67	-59.73	11.9	-31.08	11.5	-26.13	10.5	12.76
5/13/2016 13:00	286	0.134	0.14	0.14	0.107	0.101	15.14	11.96	11.58	10.36	9.61	-56.88	14.22	-59.73	11.9	-30.99	11.5	-26.1	10.5	12.76
5/13/2016 13:15	287	0.134	0.14	0.14	0.107	0.101	16.3	12.13	11.56	10.36	9.62	-56.83	14.88	-59.73	11.94	-30.93	11.5	-26.07	10.5	12.77
5/13/2016 13:30	288	0.135	0.14	0.14	0.107	0.101	17.61	12.35	11.56	10.37	9.61	-56.77	15.73	-59.72	12	-30.77	11.5	-26	10.5	12.76
5/13/2016 13:45	289	0.135	0.14	0.14	0.107	0.101	18.68	12.61	11.54	10.36	9.62	-56.69	16.63	-59.74	12.06	-30.71	11.5	-25.96	10.5	12.77
5/13/2016 14:00	290	0.135	0.141	0.139	0.107	0.101	19.45	12.91	11.52	10.36	9.62	-56.63	17.4	-59.73	12.15	-30.66	11.5	-25.9	10.5	12.8
5/13/2016 14:15	291	0.136	0.141	0.139	0.107	0.101	20.25	13.23	11.51	10.37	9.62	-56.57	18.16	-59.73	12.26	-30.56	11.5	-25.84	10.5	12.8
5/13/2016 14:30	292	0.136	0.141	0.139	0.107	0.101	21.06	13.57	11.5	10.38	9.62	-54.54	18.96	-59.74	12.38	-30.43	11.5	-25.8	10.5	12.8
5/13/2016 14:45	293	0.136	0.141	0.139	0.107	0.101	21.66	13.91	11.49	10.38	9.62	-53.23	19.67	-59.76	12.53	-30.38	11.45	-25.78	10.5	12.81
5/13/2016 15:00	294	0.136	0.141	0.139	0.107	0.101	22.49	14.25	11.48	10.38	9.62	-53.21	20.45	-59.65	12.67	-30.3	11.4	-25.72	10.5	12.8
5/13/2016 15:15	295	0.137	0.141	0.139	0.107	0.101	23.44	14.61	11.47	10.38	9.63	-53.2	21.33	-59.8	12.84	-30.19	11.4	-25.69	10.5	12.79
