TOA5	1712	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
8/8/2016 3:15	7238	0.013	0.048	0.045	0.039	0.037	18.66	21.86	20.4	18.16	16.87	-937	19.81	-664.3	22.39	-3550	19.9	-2031	18.1	13
8/8/2016 3:30	7239	0.013	0.048	0.045	0.039	0.037	18.47	21.72	20.41	18.16	16.86	-943	19.62	-666.7	22.3	-3576	19.9	-2036	18.1	13
8/8/2016 3:45	7240	0.013	0.048	0.045	0.039	0.037	18.3	21.58	20.41	18.16	16.87	-953	19.36	-666.9	22.21	-3566	19.9	-2031	18.1	12.99
8/8/2016 4:00	7241	0.013	0.048	0.045	0.039	0.037	18.13	21.44	20.41	18.16	16.88	-961	19.2	-668.2	22.12	-3556	19.9	-2038	18.1	13
8/8/2016 4:15	7242	0.013	0.048	0.045	0.039	0.037	17.96	21.29	20.41	18.17	16.88	-987	19.03	-672.3	22.03	-3566	19.9	-2036	18.1	12.98
8/8/2016 4:30	7243	0.013	0.048	0.045	0.039	0.037	17.79	21.16	20.41	18.17	16.88	-1339	18.85	-675.2	21.93	-3540	19.9	-2029	18.1	12.98
8/8/2016 4:45	7244	0.013	0.048	0.045	0.039	0.037	17.6	21.03	20.4	18.18	16.88	-1353	18.67	-676.7	21.85	-3540	19.9	-2033	18.1	12.99
8/8/2016 5:00	7245	0.013	0.048	0.045	0.039	0.037	17.39	20.91	20.41	18.17	16.88	-1376	18.49	-678.1	21.76	-3552	19.9	-2034	18.1	12.98
8/8/2016 5:15	7246	0.013	0.048	0.045	0.039	0.037	17.2	20.78	20.39	18.18	16.87	-1411	18.31	-680.6	21.67	-3542	19.9	-2040	18.1	12.97
8/8/2016 5:30	7247	0.012	0.048	0.045	0.039	0.037	17.04	20.66	20.39	18.18	16.87	-1420	18.15	-686.4	21.59	-3548	19.91	-2033	18.11	12.97
8/8/2016 5:45	7248	0.012	0.048	0.045	0.039	0.037	16.88	20.54	20.38	18.18	16.89	-1436	17.98	-691.3	21.5	-3540	19.95	-2029	18.11	12.96
8/8/2016 6:00	7249	0.012	0.048	0.045	0.039	0.037	16.72	20.41	20.38	18.18	16.88	-1450	17.83	-696.1	21.41	-3525	19.98	-2027	18.15	12.96
8/8/2016 6:15	7250	0.012	0.048	0.045	0.039	0.037	16.54	20.29	20.37	18.18	16.88	-1472	17.65	-696.2	21.33	-3542	20	-2026	18.19	12.96
8/8/2016 6:30	7251	0.012	0.048	0.045	0.039	0.037	16.37	20.16	20.35	18.19	16.89	-1485	17.5	-702.4	21.24	-3551	20	-2025	18.2	12.96
8/8/2016 6:45	7252	0.012	0.047	0.045	0.039	0.037	16.21	20.05	20.35	18.19	16.88	-1502	17.34	-707.1	21.15	-3550	20	-2028	18.2	12.95
8/8/2016 7:00	7253	0.012	0.047	0.045	0.039	0.037	16.04	19.94	20.33	18.19	16.88	-1508	17.17	-712.2	21.07	-3543	19.99	-2025	18.2	12.96
8/8/2016 7:15	7254	0.012	0.047	0.045	0.039	0.037	15.9	19.81	20.32	18.2	16.88	-1531	17.03	-716.7	20.99	-3576	20	-2027	18.2	12.96
8/8/2016 7:30	7255	0.012	0.047	0.045	0.039	0.037	15.78	19.69	20.3	18.2	16.89	-1539	16.89	-717.8	20.9	-3555	20	-2020	18.2	12.96
8/8/2016 7:45	7256	0.012	0.047	0.045	0.039	0.037	15.68	19.59	20.29	18.2	16.89	-1556	16.78	-717.8	20.81	-3568	19.99	-2024	18.2	12.96
8/8/2016 8:00	7257	0.012	0.047	0.045	0.039	0.037	15.6	19.48	20.28	18.2	16.89	-1577	16.68	-721.7	20.73	-3562	19.94	-2018	18.2	12.95
8/8/2016 8:15	7258	0.012	0.047	0.046	0.039	0.037	15.55	19.36	20.26	18.2	16.88	-1578	16.6	-722.8	20.65	-3595	19.9	-2012	18.2	12.96
8/8/2016 8:30	7259	0.012	0.047	0.046	0.039	0.037	15.6	19.26	20.25	18.21	16.9	-1603	16.6	-722.7	20.58	-3555	19.9	-2013	18.2	12.95
8/8/2016 8:45	7260	0.012	0.047	0.046	0.039	0.037	15.71	19.16	20.23	18.21	16.9	-1589	16.6	-726.1	20.5	-3558	19.9	-2009	18.2	12.96
8/8/2016 9:00	7261	0.012	0.047	0.046	0.039	0.037	15.86	19.07	20.21	18.21	16.89	-1575	16.68	-726.7	20.4	-3575	19.9	-2018	18.2	12.96
8/8/2016 9:15	7262	0.012	0.047	0.046	0.039	0.037	16.03	19	20.19	18.22	16.89	-1560	16.78	-728.7	20.32	-3565	19.9	-2013	18.2	12.95
8/8/2016 9:30	7263	0.012	0.047	0.045	0.039	0.037	16.2	18.93	20.17	18.22	16.9	-1561	16.89	-728.4	20.26	-3573	19.9	-2007	18.2	12.95
8/8/2016 9:45	7264	0.012	0.047	0.045	0.039	0.037	16.37	18.87	20.16	18.22	16.89	-1544	17.02	-731.4	20.2	-3561	19.9	-2015	18.2	12.96
8/8/2016 10:00	7265	0.012	0.047	0.045	0.039	0.037	16.54	18.83	20.14	18.22	16.89	-1529	17.15	-732.3	20.1	-3551	19.9	-2009	18.2	12.96
8/8/2016 10:15	7266	0.012	0.047	0.045	0.039	0.037	16.71	18.8	20.11	18.22	16.9	-1510	17.27	-732.5	20.05	-3568	19.9	-2010	18.2	12.98
8/8/2016 10:30	7267	0.012	0.047	0.045	0.039	0.037	16.95	18.77	20.1	18.22	16.9	-1498	17.43	-733.5	20	-3557	19.9	-2007	18.2	13
8/8/2016 10:45	7268	0.013	0.047	0.045	0.039	0.037	17.27	18.76	20.07	18.22	16.9	-1486	17.65	-733.7	19.91	-3561	19.9	-2008	18.2	13
8/8/2016 11:00	7269	0.013	0.047	0.045	0.039	0.037	17.58	18.75	20.04	18.23	16.9	-1465	17.89	-735.6	19.9	-3551	19.9	-2002	18.2	12.99
8/8/2016 11:15	7270	0.013	0.047	0.045	0.039	0.037	17.89	18.75	20.02	18.22	16.9	-1437	18.12	-739.2	19.82	-3586	19.9	-2000	18.2	12.99
8/8/2016 11:30	7271	0.013	0.047	0.045	0.039	0.037	18.16	18.78	20	18.23	16.89	-1417	18.37	-737.6	19.8	-3562	19.9	-2004	18.2	13
8/8/2016 11:45	7272	0.013	0.047	0.045	0.039	0.037	18.33	18.81	19.98	18.23	16.89	-1391	18.55	-739.3	19.79	-3556	19.86	-2007	18.2	13
8/8/2016 12:00	7273	0.013	0.047	0.045	0.039	0.037	18.47	18.84	19.96	18.23	16.9	-1376	18.67	-738.4	19.7	-3583	19.8	-2005	18.2	12.99
8/8/2016 12:15	7274	0.013	0.047	0.045	0.039	0.037	18.73	18.88	19.93	18.23	16.9	-1354	18.86	-740.1	19.7	-3589	19.8	-2005	18.2	13
8/8/2016 12:30	7275	0.013	0.047	0.045	0.039	0.037	19.31	18.92	19.91	18.23	16.91	-1282	19.17	-741.5	19.7	-3584	19.8	-2006	18.2	13
8/8/2016 12:45	7276	0.013	0.047	0.045	0.039	0.037	20.33	18.96	19.89	18.24	16.91	-955	19.67	-741.3	19.7	-3585	19.8	-2004	18.2	13.02
8/8/2016 13:00	7277	0.013	0.047	0.045	0.039	0.038	21.5	19.03	19.87	18.22	16.91	-928	20.26	-742.1	19.7	-3576	19.8	-2011	18.2	13.03
8/8/2016 13:15	7278	0.014	0.047	0.045	0.039	0.037	22.83	19.12	19.84	18.23	16.91	-880	20.99	-742.1	19.7	-3569	19.8	-2013	18.2	13.03
8/8/2016 13:30	7279	0.014	0.047	0.045	0.039	0.037	24.5	19.25	19.82	18.23	16.91	-864	21.88	-739.6	19.7	-3577	19.8	-2011	18.2	13.04
8/8/2016 13:45	7280	0.014	0.047	0.045	0.039	0.037	25.76	19.45	19.78	18.23	16.91	-818	22.8	-741.3	19.7	-3572	19.79	-2012	18.2	13.05
8/8/2016 14:00	7281	0.015	0.047	0.045	0.039	0.037	26.57	19.69	19.76	18.23	16.9	-792.7	23.68	-740.6	19.74	-3594	19.72	-2014	18.2	13.06
8/8/2016 14:15	7282	0.015	0.047	0.045	0.039	0.037	27.29	19.98	19.75	18.23	16.91	-768.4	24.41	-739.6	19.8	-3591	19.7	-2021	18.2	13.07
8/8/2016 14:30	7283	0.015	0.047	0.045	0.039	0.037	28.69	20.28	19.73	18.23	16.91	-735	25.36	-737.8	19.89	-3592	19.7	-2018	18.2	13.07
8/8/2016 14:45	7284	0.015	0.047	0.045	0.039	0.037	30.25	20.59	19.7	18.23	16.91	-706.6	26.63	-733.2	19.98	-3610	19.7	-2024	18.2	13.06
8/8/2016 15:00	7285	0.016	0.047	0.045	0.039	0.037	31.69	20.93	19.68	18.23	16.91	-669.4	27.9	-732.6	20.11	-3608	19.7	-2021	18.2	13.07
8/8/2016 15:15	7286	0.016	0.048	0.045	0.039	0.037	32.97	21.3	19.66	18.23	16.91	-634.3	29.14	-729.3	20.23	-3628	19.7	-2021	18.2	13.08
8/8/2016 15:30	7287	0.017	0.048	0.045	0.039	0.037	34.12	21.71	19.64	18.22	16.92	-613.3	30.31	-727.7	20.36	-3622	19.7	-2031	18.2	13.1
8/8/2016 15:45	7288	0.017	0.048	0.045	0.039	0.037	35.18	22.13	19.61	18.22	16.91	-586.4	31.42	-725	20.53	-3613	19.67	-2033	18.2	13.1
8/8/2016 16:00	7289	0.017	0.048	0.045	0.039	0.038	36.06	22.57	19.61	18.22	16.92	-567.5	32.43	-721.9	20.69	-3630	19.6	-2037	18.2	13.11
8/8/2016 16:15	7290	0.018	0.048	0.045	0.039	0.037	36.47	23	19.58	18.22	16.92	-545.2	33.33	-719.3	20.88	-3625	19.6	-2036	18.2	13.11
8/8/2016 16:30	7291	0.018	0.048	0.045	0.039	0.037	36.17	23.43	19.57	18.22	16.92	-537.3	33.76	-716.1	21.07	-3622	19.6	-2041	18.2	13.11
8/8/2016 16:45	7292	0.018	0.048	0.045	0.039	0.037	35.94	23.81	19.56	18.2	16.91	-536.6	33.79	-708.8	21.27	-3653	19.6	-2044	18.2	13.11
8/8/2016 17:00	7293	0.018	0.048	0.045	0.039	0.037	35.37	24.15	19.55	18.2	16.92	-535.8	33.63	-702.3	21.49	-3655	19.6	-2049	18.2	13.12
8/8/2016 17:15	7294	0.017	0.048	0.045	0.039	0.037	34.6	24.43	19.55	18.2	16.92	-538	33.38	-692.7	21.69	-3653	19.6	-2047	18.2	13.13
8/8/2016 17:30	7295	0.017	0.048	0.045	0.039	0.037	33.88	24.66	19.54	18.2	16.92	-542.9	33.01	-685.8	21.89	-3649	19.6	-2058	18.2	13.12
8/8/2016 17:45	7296	0.017	0.049	0.045	0.039	0.037	33.44	24.84	19.54	18.21	16.93	-553.3	32.61	-678.6	22.08	-3631	19.55	-2065	18.2	13.12
8/8/2016 18:00	7297	0.017	0.049	0.045	0.039	0.037	33.17	24.98	19.52	18.2	16.92	-561.6	32.33	-674.3	22.25	-3654	19.5	-2056	18.2	13.11
8/8/2016 18:15	7298	0.017	0.049	0.045	0.039	0.037	33.18	25.09	19.53	18.19	16.91	-563.3	32.31	-672.8	22.41	-3675	19.49	-2062	18.2	13.1
8/8/2016 18:30	7299	0.017	0.049	0.045	0.039	0.037	32.8	25.19	19.53	18.19	16.91	-563.3	32.4	-667	22.56	-3663	19.41	-2064	18.2	13.1
8/8/2016 18:45	7300	0.017	0.049	0.045	0.039	0.037	32.23	25.29	19.54	18.18	16.92	-562.5	32.32	-668.2	22.69	-3673	19.4	-2060	18.2	13.1
8/8/2016 19:00	7301	0.016	0.049	0.045	0.039	0.037	31.72	25.37	19.55	18.19	16.92	-569	31.95	-665.7	22.81	-3659	19.4	-2066	18.2	13.11
8/8/2016 19:15	7302	0.016	0.049	0.045	0.039	0.037	31.29	25.42	19.56	18.18	16.92	-573	31.59	-664.5	22.92	-3659	19.4	-2073	18.2	13.11
8/8/2016 19:30	7303	0.016	0.049	0.045	0.039	0.037	30.85	25.45	19.56	18.18	16.92	-577.9	31.27	-663	23	-3699	19.4	-2075	18.2	13.1
8/8/2016 19:45	7304	0.016	0.049	0.045	0.039	0.037	30.31	25.47	19.59	18.17	16.92	-588.1	30.79	-661.4	23.1	-3686	19.4	-2074	18.2	13.1
8/8/2016 20:00	7305	0.015	0.049	0.045	0.039	0.037	29.7	25.48	19.6	18.17	16.92	-601.4	30.39	-662.8	23.17	-3674	19.4	-2077	18.2	13.1
8/8/2016 20:15	7306	0.015	0.049	0.045	0.039	0.037	29.02	25.46	19.61	18.16	16.91	-612.3	29.88	-658	23.2	-3732	19.4	-2081	18.2	13.08
8/8/2016 20:30	7307	0.015	0.049	0.045	0.039	0.037	28.3	25.42	19.63	18.16	16.92	-620.9	29.2	-660.2	23.29	-3689	19.4	-2084	18.2	13.07
8/8/2016 20:45	7308	0.015	0.049	0.045	0.039	0.037	27.54	25.35	19.66	18.16	16.92	-633.7	28.57	-659.5	23.3	-3686	19.4	-2090	18.2	13.07
8/8/2016 21:00	7309	0.015	0.049	0.045	0.039	0.037	26.79	25.27	19.68	18.15	16.91	-660.2	27.85	-655	23.37	-3702	19.4	-2091	18.19	13.06
8/8/2016 21:15	7310	0.015	0.049	0.045	0.039	0.037	26.07	25.16	19.7	18.15	16.92	-670.4	27.19	-652.4	23.4	-3705	19.4	-2092	18.15	13.07
8/8/2016 21:30	7311	0.014	0.049	0.045	0.039	0.037	25.39	25.01	19.73	18.14	16.91	-685.2	26.58	-654.7	23.4	-3694	19.4	-2112	18.11	13.06
8/8/2016 21:45	7312	0.014	0.049	0.045	0.039	0.037	24.75	24.87	19.75	18.14	16.91	-712.4	25.91	-652.5	23.4	-3707	19.4	-2105	18.1	13.07
8/8/2016 22:00	7313	0.014	0.049	0.045	0.039	0.037	24.17	24.7	19.77	18.14	16.91	-722.4	25.35	-651.2	23.4	-3740	19.4	-2103	18.1	13.05
8/8/2016 22:15	7314	0.014	0.048	0.045	0.039	0.037	23.63	24.52	19.79	18.14	16.9	-733.8	24.87	-651.2	23.34	-3715	19.4	-2101	18.1	13.03
8/8/2016 22:30	7315	0.014	0.048	0.045	0.039	0.037	23.13	24.34	19.81	18.14	16.91	-752.2	24.38	-651.1	23.3	-3724	19.42	-2115	18.1	13.04
8/8/2016 22:45	7316	0.014	0.048	0.045	0.039	0.037	22.66	24.15	19.85	18.13	16.91	-777.6	23.92	-655.2	23.27	-3713	19.47	-2109	18.1	13.02
8/8/2016 23:00	7317	0.014	0.048	0.045	0.039	0.037	22.22	23.97	19.87	18.13	16.91	-788	23.42	-655.7	23.2	-3713	19.5	-2117	18.1	13.02
8/8/2016 23:15	7318	0.013	0.048	0.045	0.039	0.037	21.82	23.77	19.9	18.13	16.91	-795.3	23	-656.1	23.14	-3707	19.53	-2132	18.1	13.01
8/8/2016 23:30	7319	0.013	0.048	0.045	0.039	0.037	21.44	23.58	19.92	18.13	16.9	-806	22.63	-655.5	23.1	-3704	19.59	-2123	18.1	13
8/8/2016 23:45	7320	0.013	0.048	0.045	0.039	0.037	21.11	23.4	19.94	18.13	16.91	-819	22.28	-658.2	23	-3714	19.6	-2124	18.1	13
8/9/2016 0:00	7321	0.013	0.048	0.045	0.039	0.037	20.78	23.21	19.96	18.12	16.91	-849	21.95	-660.8	22.94	-3721	19.6	-2124	18.1	12.99
8/9/2016 0:15	7322	0.013	0.048	0.045	0.039	0.037	20.47	23.02	19.99	18.12	16.9	-855	21.64	-663.2	22.87	-3722	19.6	-2136	18.1	13
8/9/2016 0:30	7323	0.013	0.048	0.045	0.039	0.037	20.22	22.85	20	18.11	16.89	-867	21.37	-665.4	22.78	-3722	19.6	-2141	18.1	13
8/9/2016 0:45	7324	0.013	0.048	0.045	0.039	0.037	19.97	22.67	20.02	18.11	16.9	-872	21.11	-665.5	22.7	-3688	19.6	-2142	18.1	12.98
8/9/2016 1:00	7325	0.013	0.048	0.045	0.039	0.037	19.7	22.5	20.04	18.12	16.91	-881	20.85	-666.5	22.61	-3752	19.6	-2137	18.1	12.97
8/9/2016 1:15	7326	0.013	0.048	0.045	0.039	0.037	19.41	22.33	20.05	18.12	16.89	-895	20.59	-669.3	22.52	-3709	19.6	-2129	18.1	12.96
8/9/2016 1:30	7327	0.013	0.048	0.045	0.039	0.037	19.15	22.17	20.07	18.11	16.9	-898	20.33	-670.4	22.43	-3677	19.61	-2137	18.1	12.96
8/9/2016 1:45	7328	0.013	0.048	0.045	0.039	0.037	18.87	22.01	20.09	18.11	16.9	-928	20.08	-671.7	22.34	-3712	19.7	-2141	18.1	12.95
8/9/2016 2:00	7329	0.013	0.048	0.045	0.039	0.037	18.64	21.85	20.1	18.11	16.9	-939	19.83	-673.5	22.25	-3697	19.7	-2139	18.1	12.96
8/9/2016 2:15	7330	0.013	0.048	0.045	0.039	0.037	18.41	21.69	20.1	18.11	16.9	-949	19.58	-676.2	22.17	-3712	19.7	-2139	18.1	12.96
8/9/2016 2:30	7331	0.013	0.048	0.045	0.039	0.037	18.21	21.54	20.11	18.11	16.9	-957	19.32	-677.4	22.07	-3697	19.7	-2144	18.1	12.96
8/9/2016 2:45	7332	0.013	0.048	0.045	0.039	0.037	18.03	21.39	20.12	18.11	16.9	-959	19.13	-684.6	21.98	-3721	19.7	-2141	18.1	12.96
8/9/2016 3:00	7333	0.012	0.047	0.045	0.039	0.037	17.87	21.23	20.13	18.11	16.89	-1141	18.93	-685.6	21.89	-3688	19.7	-2157	18.1	12.96
8/9/2016 3:15	7334	0.012	0.047	0.045	0.039	0.037	17.71	21.09	20.11	18.11	16.89	-1306	18.76	-688.2	21.8	-3680	19.7	-2141	18.1	12.96
8/9/2016 3:30	7335	0.012	0.047	0.045	0.039	0.037	17.56	20.95	20.14	18.11	16.89	-1372	18.6	-695.3	21.7	-3684	19.7	-2155	18.1	12.96
8/9/2016 3:45	7336	0.012	0.047	0.045	0.039	0.037	17.4	20.82	20.13	18.11	16.89	-1391	18.45	-702.3	21.61	-3721	19.7	-2141	18.1	12.96
8/9/2016 4:00	7337	0.012	0.047	0.045	0.039	0.037	17.28	20.68	20.13	18.11	16.91	-1406	18.31	-705.2	21.52	-3687	19.7	-2141	18.1	12.96
8/9/2016 4:15	7338	0.012	0.047	0.045	0.039	0.037	17.21	20.55	20.13	18.12	16.89	-1426	18.2	-707.9	21.43	-3679	19.7	-2142	18.1	12.95
8/9/2016 4:30	7339	0.012	0.047	0.045	0.039	0.037	17.16	20.43	20.13	18.11	16.89	-1423	18.1	-712.8	21.35	-3705	19.7	-2136	18.1	12.96
8/9/2016 4:45	7340	0.012	0.047	0.045	0.039	0.037	17.08	20.31	20.12	18.12	16.9	-1443	18.03	-717	21.25	-3675	19.7	-2130	18.1	12.96
8/9/2016 5:00	7341	0.012	0.047	0.045	0.039	0.037	16.95	20.2	20.12	18.12	16.89	-1452	17.93	-718.8	21.17	-3692	19.73	-2138	18.1	12.95
8/9/2016 5:15	7342	0.012	0.047	0.045	0.039	0.037	16.82	20.1	20.12	18.12	16.88	-1458	17.81	-720.6	21.09	-3665	19.79	-2137	18.1	12.96
8/9/2016 5:30	7343	0.012	0.047	0.045	0.039	0.037	16.69	19.98	20.11	18.13	16.9	-1474	17.67	-722.5	21	-3680	19.8	-2125	18.1	12.96
8/9/2016 5:45	7344	0.012	0.047	0.045	0.039	0.037	16.59	19.89	20.09	18.13	16.89	-1491	17.56	-723.6	20.91	-3700	19.8	-2122	18.1	12.96
8/9/2016 6:00	7345	0.012	0.047	0.045	0.039	0.037	16.46	19.78	20.09	18.12	16.89	-1491	17.45	-725	20.84	-3709	19.8	-2126	18.1	12.96
8/9/2016 6:15	7346	0.012	0.047	0.045	0.039	0.037	16.34	19.69	20.08	18.13	16.9	-1501	17.33	-726.5	20.77	-3695	19.8	-2133	18.1	12.97
8/9/2016 6:30	7347	0.012	0.046	0.045	0.039	0.037	16.2	19.59	20.06	18.13	16.9	-1509	17.21	-727.7	20.69	-3706	19.8	-2119	18.1	12.95
8/9/2016 6:45	7348	0.012	0.046	0.045	0.039	0.037	16.09	19.49	20.06	18.13	16.89	-1532	17.08	-729.7	20.6	-3701	19.8	-2121	18.1	12.95
8/9/2016 7:00	7349	0.012	0.046	0.045	0.039	0.037	16.01	19.39	20.03	18.13	16.89	-1538	16.99	-730.4	20.53	-3692	19.8	-2119	18.1	12.95
8/9/2016 7:15	7350	0.012	0.046	0.045	0.039	0.037	15.92	19.29	20.03	18.13	16.89	-1550	16.9	-731.8	20.46	-3704	19.79	-2119	18.1	12.96
8/9/2016 7:30	7351	0.012	0.046	0.045	0.039	0.037	15.84	19.2	20.01	18.14	16.9	-1555	16.81	-734.3	20.4	-3692	19.78	-2105	18.1	12.96
8/9/2016 7:45	7352	0.012	0.046	0.045	0.039	0.037	15.79	19.12	20	18.14	16.89	-1575	16.74	-736.5	20.3	-3685	19.73	-2118	18.1	12.96
8/9/2016 8:00	7353	0.012	0.046	0.045	0.039	0.037	15.78	19.03	19.99	18.14	16.9	-1579	16.7	-736.5	20.23	-3697	19.7	-2111	18.1	12.96
8/9/2016 8:15	7354	0.012	0.046	0.045	0.039	0.037	15.75	18.95	19.96	18.14	16.89	-1566	16.68	-739.8	20.18	-3677	19.7	-2097	18.1	12.95
8/9/2016 8:30	7355	0.012	0.046	0.045	0.039	0.037	15.7	18.87	19.95	18.14	16.9	-1585	16.6	-741.7	20.1	-3701	19.7	-2092	18.1	12.94
8/9/2016 8:45	7356	0.012	0.046	0.045	0.039	0.037	15.62	18.78	19.93	18.15	16.9	-1596	16.55	-742.5	20.03	-3715	19.7	-2105	18.1	12.96
8/9/2016 9:00	7357	0.012	0.046	0.045	0.039	0.037	15.54	18.72	19.91	18.14	16.9	-1604	16.47	-744.8	19.96	-3694	19.7	-2100	18.1	12.96
8/9/2016 9:15	7358	0.012	0.046	0.045	0.039	0.037	15.42	18.64	19.9	18.14	16.9	-1620	16.38	-747.1	19.9	-3696	19.7	-2101	18.1	12.95
8/9/2016 9:30	7359	0.012	0.046	0.045	0.039	0.037	15.34	18.58	19.88	18.15	16.9	-1635	16.3	-751.4	19.83	-3730	19.7	-2104	18.1	12.96
8/9/2016 9:45	7360	0.012	0.046	0.045	0.039	0.037	15.34	18.5	19.86	18.14	16.9	-1652	16.23	-749.7	19.79	-3715	19.7	-2090	18.1	12.96
8/9/2016 10:00	7361	0.012	0.047	0.045	0.039	0.037	15.39	18.43	19.84	18.15	16.91	-1648	16.2	-754.9	19.7	-3736	19.7	-2097	18.1	12.95
8/9/2016 10:15	7362	0.012	0.047	0.045	0.039	0.037	15.43	18.36	19.82	18.15	16.9	-1654	16.29	-760.4	19.65	-3751	19.7	-2082	18.1	12.95
8/9/2016 10:30	7363	0.012	0.047	0.045	0.039	0.037	15.5	18.3	19.8	18.15	16.91	-1632	16.3	-762.3	19.6	-3734	19.7	-2080	18.1	12.96
8/9/2016 10:45	7364	0.012	0.046	0.045	0.039	0.037	15.55	18.24	19.77	18.15	16.9	-1640	16.3	-764.2	19.47	-3717	19.7	-2091	18.1	12.95
8/9/2016 11:00	7365	0.012	0.047	0.045	0.039	0.037	15.63	18.2	19.76	18.15	16.9	-1623	16.39	-768.4	19.4	-3702	19.7	-2076	18.1	12.96
8/9/2016 11:15	7366	0.012	0.047	0.045	0.039	0.037	15.72	18.15	19.73	18.14	16.91	-1628	16.4	-769.8	19.34	-3765	19.69	-2076	18.1	12.96
8/9/2016 11:30	7367	0.012	0.046	0.045	0.039	0.037	15.82	18.12	19.71	18.14	16.91	-1605	16.5	-772	19.3	-3750	19.6	-2076	18.1	12.95
8/9/2016 11:45	7368	0.012	0.047	0.045	0.039	0.037	16.11	18.08	19.69	18.15	16.91	-1582	16.63	-772.9	19.24	-3760	19.6	-2084	18.1	12.96
8/9/2016 12:00	7369	0.012	0.047	0.045	0.039	0.037	16.73	18.05	19.66	18.15	16.9	-1558	16.97	-781.7	19.2	-3702	19.6	-2076	18.1	12.96
8/9/2016 12:15	7370	0.012	0.047	0.045	0.039	0.037	17.58	18.05	19.65	18.15	16.91	-1506	17.51	-775.6	19.14	-3776	19.6	-2076	18.1	12.96
8/9/2016 12:30	7371	0.013	0.047	0.045	0.039	0.037	18.57	18.06	19.62	18.14	16.91	-1456	18.16	-779.5	19.1	-3741	19.6	-2082	18.1	12.95
8/9/2016 12:45	7372	0.013	0.047	0.045	0.039	0.037	19.7	18.12	19.6	18.15	16.91	-1371	18.86	-781.5	19.1	-3736	19.6	-2072	18.1	12.96
8/9/2016 13:00	7373	0.013	0.047	0.045	0.039	0.037	20.46	18.21	19.57	18.15	16.91	-958	19.55	-780.5	19.01	-3770	19.6	-2082	18.1	12.98
8/9/2016 13:15	7374	0.013	0.047	0.045	0.039	0.037	20.96	18.34	19.55	18.15	16.91	-933	20.05	-783.2	19	-3798	19.6	-2088	18.1	12.99
8/9/2016 13:30	7375	0.013	0.046	0.045	0.039	0.037	21.93	18.5	19.52	18.14	16.91	-906	20.53	-780.6	19	-3790	19.53	-2077	18.1	13
8/9/2016 13:45	7376	0.014	0.047	0.045	0.039	0.037	23.6	18.66	19.51	18.14	16.91	-882	21.29	-778.8	19.01	-3767	19.5	-2092	18.1	13
8/9/2016 14:00	7377	0.014	0.046	0.045	0.039	0.037	25.27	18.86	19.48	18.14	16.9	-852	22.31	-778.6	19.1	-3836	19.43	-2084	18.1	12.99
8/9/2016 14:15	7378	0.014	0.047	0.045	0.039	0.037	26.84	19.12	19.46	18.14	16.91	-797	23.53	-779	19.1	-3847	19.4	-2088	18.1	12.99
8/9/2016 14:30	7379	0.015	0.046	0.045	0.039	0.037	28.38	19.42	19.44	18.14	16.91	-760.1	24.81	-777	19.19	-3820	19.4	-2096	18.1	13
8/9/2016 14:45	7380	0.015	0.047	0.045	0.039	0.037	29.8	19.75	19.42	18.14	16.91	-722	26.06	-771.7	19.26	-3788	19.4	-2093	18.1	13.03
8/9/2016 15:00	7381	0.015	0.046	0.045	0.039	0.037	31.07	20.12	19.4	18.14	16.92	-689	27.26	-768.6	19.36	-3794	19.4	-2088	18.1	13.03
8/9/2016 15:15	7382	0.016	0.047	0.045	0.039	0.037	32.08	20.54	19.38	18.13	16.91	-660.9	28.37	-761.9	19.52	-3805	19.4	-2110	18.1	13.04
8/9/2016 15:30	7383	0.016	0.047	0.045	0.039	0.037	33.13	20.95	19.36	18.13	16.9	-629.4	29.39	-757	19.68	-3859	19.4	-2111	18.1	13.07
8/9/2016 15:45	7384	0.017	0.047	0.045	0.039	0.037	34.06	21.38	19.35	18.13	16.91	-612.4	30.43	-749.3	19.85	-3868	19.39	-2104	18.1	13.07
8/9/2016 16:00	7385	0.017	0.047	0.045	0.039	0.037	34.14	21.81	19.32	18.12	16.91	-591.8	31.12	-742.9	20.01	-3835	19.31	-2108	18.1	13.06
8/9/2016 16:15	7386	0.017	0.047	0.045	0.039	0.037	33.79	22.22	19.31	18.13	16.91	-582.3	31.41	-739.7	20.19	-3846	19.3	-2113	18.1	13.07
8/9/2016 16:30	7387	0.017	0.048	0.045	0.039	0.037	33.47	22.61	19.28	18.12	16.91	-577.2	31.6	-734.3	20.39	-3846	19.3	-2114	18.1	13.07
8/9/2016 16:45	7388	0.017	0.048	0.045	0.039	0.037	33.49	22.93	19.27	18.12	16.91	-575.5	31.66	-731.5	20.58	-3859	19.3	-2121	18.1	13.07
8/9/2016 17:00	7389	0.017	0.048	0.045	0.039	0.037	33.26	23.2	19.26	18.11	16.91	-575.2	31.7	-726.8	20.78	-3856	19.3	-2143	18.1	13.06
8/9/2016 17:15	7390	0.017	0.048	0.045	0.039	0.037	32.73	23.43	19.26	18.12	16.91	-575.2	31.58	-723.9	20.97	-3872	19.3	-2142	18.1	13.07
8/9/2016 17:30	7391	0.017	0.048	0.045	0.039	0.037	32.08	23.64	19.25	18.11	16.91	-579	31.26	-721.3	21.15	-3892	19.3	-2152	18.1	13.07
